SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
HSCL,EQ,HIMADRI SPECIALITY CHEM L,604.0,612.25,588.6,603.4,8763874,5252043315.6,20260601,601.4166666666666,600.425,602.4083333333333,602.4083333333333,600.425,1.9833333333333485,0.3286929621036374,Moderate,Bullish,Above CPR,Cash Only,Chemicals,False,False,0.7142857142857143,7,4220990917.05,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GANESHHOU,EQ,GANESH HOUSING LIMITED,693.25,719.9,690.3,708.65,27184,19202013.9,20260601,706.2833333333333,705.0999999999999,707.4666666666667,707.4666666666667,705.0999999999999,2.366666666666788,0.3339683435640708,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,20941673.85,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAFARI,EQ,SAFARI IND (INDIA) LTD,1511.4,1697.0,1500.3,1607.0,1347294,2215321388.8,20260601,1601.4333333333334,1598.65,1604.2166666666667,1604.2166666666667,1598.65,5.566666666666606,0.3464011615847296,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,100754902.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARPAPER,EQ,STAR PAPER MILLS LTD,138.0,139.7,136.43,138.79,6398,883008.68,20260601,138.30666666666664,138.065,138.5483333333333,138.5483333333333,138.065,0.4833333333332916,0.34824795254218,Moderate,Bullish,Above CPR,Cash Only,Paper & Packaging,False,False,0.7142857142857143,7,1048109.85,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,505.4,520.0,497.05,511.25,23171,11833334.15,20260601,509.4333333333333,508.525,510.3416666666667,510.3416666666667,508.525,1.81666666666672,0.3553382233088938,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,11833334.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KRISHANA,EQ,KRISHANA PHOSCHEM LIMITED,670.0,688.0,664.15,679.75,261428,177843092.4,20260601,677.3000000000001,676.075,678.5250000000001,678.5250000000001,676.075,2.450000000000045,0.3604266274365643,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,207058681.6,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AURUM,EQ,AURUM PROPTECH LIMITED,175.01,181.0,175.01,178.98,73473,13164125.49,20260601,178.33,178.005,178.65500000000003,178.65500000000003,178.005,0.6500000000000341,0.3631690691697587,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,15014278.59,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JSWSTEEL,EQ,JSW STEEL LIMITED,1279.5,1304.8,1279.5,1299.4,1388242,1797316359.7,20260601,1294.5666666666668,1292.15,1296.9833333333336,1296.9833333333336,1292.15,4.833333333333485,0.3719665486634974,Moderate,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,0.8571428571428571,7,2219119601.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BCONCEPTS,EQ,BRAND CONCEPTS LIMITED,207.0,207.0,195.21,202.25,14255,2835398.02,20260601,201.48666666666668,201.105,201.8683333333333,201.8683333333333,201.105,0.7633333333333212,0.3774206839719758,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,2835398.02,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JARO,EQ,JARO INS OF TEC MG N RE L,571.85,579.9,560.0,573.2,92526,52801875.35,20260601,571.0333333333334,569.95,572.1166666666668,572.1166666666668,569.95,2.1666666666667425,0.3779948825308343,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.1428571428571428,7,92920999.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JAYBARMARU,EQ,JAY BHARAT MARUTI LTD,112.0,117.0,111.05,114.68,700809,80529324.31,20260601,114.24333333333334,114.025,114.46166666666667,114.46166666666667,114.025,0.4366666666666674,0.3807696779444257,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,125763440.12,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GUJGASLTD,EQ,GUJARAT GAS LIMITED,400.0,401.0,388.0,396.8,808534,318815091.15,20260601,395.26666666666665,394.5,396.0333333333333,396.0333333333333,394.5,1.533333333333303,0.386424731182788,Moderate,Bullish,Above CPR,Cash Only,Energy & Gas,False,False,0.2857142857142857,7,139201610.55,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PATELRMART,EQ,PATEL RETAIL LIMITED,182.51,184.9,177.2,182.11,39241,7147760.1,20260601,181.4033333333333,181.05,181.75666666666663,181.75666666666663,181.05,0.7066666666666492,0.3880438562773319,Moderate,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,0.5714285714285714,7,14055386.0,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,8640.0,8800.0,8555.5,8729.0,9223,80353536.0,20260601,8694.833333333334,8677.75,8711.916666666668,8711.916666666668,8677.75,34.16666666666788,0.3914155878871335,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,81489858.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NATHBIOGEN,EQ,NATH BIO-GENES (I) LTD,176.08,180.69,172.1,177.44,64809,11508113.69,20260601,176.74333333333334,176.39499999999998,177.0916666666667,177.0916666666667,176.39499999999998,0.6966666666667152,0.3926209798617647,Moderate,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,0.8571428571428571,7,5791674.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SYNGENE,EQ,SYNGENE INTERNATIONAL LTD,443.0,451.35,439.35,448.0,642087,286642287.15,20260601,446.23333333333335,445.35,447.1166666666667,447.1166666666667,445.35,1.7666666666666515,0.3943452380952347,Moderate,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.4285714285714285,7,286642287.15,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INFY,EQ,INFOSYS LIMITED,1175.0,1217.0,1173.7,1202.5,19439331,23428614350.3,20260601,1197.7333333333331,1195.35,1200.1166666666668,1200.1166666666668,1195.35,4.766666666666879,0.396396396396414,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.4285714285714285,7,10381417170.7,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LINC,EQ,LINC LIMITED,99.39,100.0,97.0,99.09,19130,1882203.19,20260601,98.69666666666669,98.5,98.89333333333336,98.89333333333336,98.5,0.3933333333333451,0.3969455377266577,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,4123168.22,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARHEALTH,EQ,STAR HEALTH & AL INS CO L,525.05,539.45,520.1,532.95,872028,464231867.35,20260601,530.8333333333334,529.7750000000001,531.8916666666667,531.8916666666667,529.7750000000001,2.116666666666561,0.3971604590799438,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.5714285714285714,7,464231867.35,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLSE,EQ,BLS E-SERVICES LIMITED,220.01,224.9,218.58,223.07,319525,71277284.72,20260601,222.1833333333333,221.74,222.6266666666666,222.6266666666666,221.74,0.8866666666665992,0.3974836000657189,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,75079798.49,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TRAVELFOOD,EQ,TRAVEL FOOD SERVICES LTD,1228.2,1260.1,1215.0,1245.0,49965,62158229.0,20260601,1240.0333333333333,1237.55,1242.5166666666669,1242.5166666666669,1237.55,4.966666666666697,0.3989290495314616,Moderate,Bullish,Above CPR,Cash Only,Consumer Services,False,False,0.5714285714285714,7,111856771.4,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORKLAINDIA,EQ,ORKLA INDIA LIMITED,610.0,617.65,595.15,610.1,60677,36733978.5,20260601,607.6333333333333,606.4,608.8666666666667,608.8666666666667,606.4,2.466666666666697,0.4043053051412386,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,23161913.6,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARTECK,EQ,STARTECK FINANCE LIMITED,265.75,269.85,262.4,267.75,8360,2216763.95,20260601,266.6666666666667,266.125,267.20833333333337,267.20833333333337,266.125,1.0833333333333712,0.4046062869592423,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,2216763.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AGRITECH,EQ,AGRI-TECH (INDIA) LIMITED,109.88,110.21,107.0,109.27,5569,606646.18,20260601,108.82666666666664,108.605,109.04833333333332,109.04833333333332,108.605,0.443333333333328,0.4057228272474861,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.1428571428571428,7,326915.11,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,154.0,173.25,153.13,164.19,6279556,1045668854.82,20260601,163.52333333333334,163.19,163.85666666666668,163.85666666666668,163.19,0.6666666666666856,0.4060336601904413,Moderate,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,0.2857142857142857,7,92243435.71,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SYRMA,EQ,SYRMA SGS TECHNOLOGY LTD,1102.0,1115.0,1085.9,1107.3,1343156,1480647654.9,20260601,1102.7333333333331,1100.45,1105.0166666666669,1105.0166666666669,1100.45,4.566666666666606,0.4124145820163105,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.7142857142857143,7,1082781175.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TBZ,EQ,TRIB BHIMJI ZAVERI LTD,177.99,178.58,166.01,173.37,5506860,945117958.85,20260601,172.65333333333334,172.29500000000002,173.01166666666666,173.01166666666666,172.29500000000002,0.7166666666666401,0.4133740939416508,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,27291952.82,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SURYAROSNI,EQ,SURYA ROSHNI LTD,238.0,258.47,238.0,249.82,5462288,1377886957.3,20260601,248.7633333333333,248.235,249.29166666666663,249.29166666666663,248.235,1.0566666666666151,0.4229712059349192,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7142857142857143,7,819216929.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MANCREDIT,EQ,MANGAL CREDIT N FINCORP L,204.4,221.99,200.38,212.54,498938,105289595.92,20260601,211.63666666666663,211.185,212.0883333333333,212.0883333333333,211.185,0.9033333333333076,0.4250180358206961,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.5714285714285714,7,27126805.74,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VARROC,EQ,VARROC ENGINEERING LTD.,570.15,580.95,562.95,575.65,137121,78584677.1,20260601,573.1833333333334,571.95,574.4166666666667,574.4166666666667,571.95,2.466666666666697,0.428501114681959,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5714285714285714,7,68054989.5,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAATVIKGL,EQ,SAATVIK GREEN ENERGY LTD,438.0,447.5,434.35,443.8,97321,43057996.55,20260601,441.8833333333334,440.925,442.8416666666668,442.8416666666668,440.925,1.9166666666667425,0.4318762205197707,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,76994020.8,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MIDWESTLTD,EQ,MIDWEST LIMITED,1184.1,1242.0,1182.0,1220.0,130021,158657929.9,20260601,1214.6666666666667,1212.0,1217.3333333333337,1217.3333333333337,1212.0,5.333333333333485,0.4371584699453676,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,49614549.6,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RHL,EQ,ROBUST HOTELS LIMITED,184.95,189.0,184.73,188.12,566,105790.22,20260601,187.28333333333333,186.865,187.70166666666665,187.70166666666665,186.865,0.8366666666666447,0.4447515770075721,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4285714285714285,7,656736.39,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EXIDEIND,EQ,EXIDE INDUSTRIES LTD,390.45,394.7,384.55,392.25,3705826,1445082588.85,20260601,390.5,389.625,391.375,391.375,389.625,1.75,0.4461440407903123,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.4285714285714285,7,1445082588.85,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
REDTAPE,EQ,REDTAPE LIMITED,140.0,141.65,134.29,138.91,1836433,254300407.34,20260601,138.28333333333333,137.97,138.59666666666666,138.59666666666666,137.97,0.6266666666666652,0.4511314280229394,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2857142857142857,7,254300407.34,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
