SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
SUNLOC,20260925,72.1,75.8,70.39,70.9,52759.16,SUNIL HEALTHCARE LTD.,Diversified,Cash Only,20260925,72.36333333333333,73.095,71.63166666666666,73.095,71.63166666666666,1.4633333333333383,2.063939821344624,Wide,Bearish,Below CPR,False,False,0.6666666666666666,6,83362.7,False,False,Lower,False,Neutral,False,None,,,,,0.6328868906597316,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNPHARMA,20260925,1832.2,1891.5,1832.2,1852.2,12898724128.5,SUN PHARMACEUTICAL IND L,Healthcare,F&O + Cash,20260925,1858.6333333333332,1861.85,1855.4166666666665,1861.85,1855.4166666666665,6.433333333333394,0.3473347010762009,Moderate,Bearish,Below CPR,False,False,0.3148148148148148,54,18219391389.199997,True,False,Higher,True,Neutral,False,None,66.57142857142858,1790.31,,0.09663805436337715,0.7079667949910798,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNRAKSHAK,20260925,366.0,371.7,357.05,366.2,11192689.2,SUNRAKSHAKK INDUS IND L,Diversified,Cash Only,20260925,364.98333333333335,364.375,365.5916666666667,365.5916666666667,364.375,1.216666666666697,0.33224103404333616,Moderate,Bullish,Above CPR,False,False,0.5,6,14359702.325000001,False,False,Overlapping,False,Neutral,False,None,,,,,0.7794513386613673,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNSHIEL,20260925,1236.0,1236.0,1106.3,1132.4,19303695.6,SUNSHIELD CHEMICALS LTD.,Diversified,Cash Only,20260925,1158.2333333333333,1171.15,1145.3166666666666,1171.15,1145.3166666666666,25.833333333333485,2.281290474508432,Wide,Bearish,Below CPR,False,False,1.0,6,13764125.8,False,False,Lower,False,Neutral,False,None,,,,,1.4024643395805056,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNSHINE,20260925,401.9,456.0,385.25,437.45,2451103709.6,SUNSHINE PICTURES LIMITED,Diversified,Cash Only,20260925,426.23333333333335,420.625,431.8416666666667,431.8416666666667,420.625,11.216666666666697,2.564102564102571,Wide,Bullish,Above CPR,False,False,0.4,5,6047210433.9,False,False,Higher,False,Neutral,False,None,,,,,0.4053279998095288,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNTECK,20260925,294.05,294.95,281.05,283.0,115677745.45,SUNTECK REALTY LIMITED,Real Estate,Cash Only,20260925,286.3333333333333,288.0,284.66666666666663,288.0,284.66666666666663,3.3333333333333712,1.1778563015312267,Wide,Bearish,Below CPR,False,False,0.5370370370370371,54,355376683.05,False,False,Overlapping,True,Neutral,False,None,20.699999999999996,352.41700000000003,,0.16103059581320636,0.3255074149975243,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUNTV,20260925,451.7,522.0,447.2,513.2,4814907255.0,SUN TV NETWORK LIMITED,Media Entertainment & Publication,Cash Only,20260925,494.1333333333334,484.6,503.66666666666674,503.66666666666674,484.6,19.06666666666672,3.7152507144713014,Wide,Bullish,Above CPR,False,False,0.9814814814814815,54,706071743.825,False,False,Higher,True,Neutral,False,None,29.596428571428568,543.279,,0.6442218736173141,6.819288970432692,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPERHOUSE,20260925,165.1,173.0,162.53,164.71,4347041.5600000005,SUPERHOUSE LIMITED,Diversified,Cash Only,20260925,166.74666666666667,167.765,165.72833333333335,167.765,165.72833333333335,2.0366666666666333,1.2365167061299456,Wide,Bearish,Below CPR,False,False,0.6296296296296297,54,3660684.29,False,False,Overlapping,True,Neutral,False,None,16.960714285714285,155.6842,,0.12008142064995943,1.1874942539773077,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPERSPIN,20260925,6.92,8.03,6.76,7.93,1261432.3599999999,SUPER SPINNING MILLS LTD,Textiles & Apparel,Cash Only,20260925,7.573333333333333,7.395,7.751666666666667,7.751666666666667,7.395,0.35666666666666735,4.497688104245491,Wide,Bullish,Above CPR,False,False,0.9318181818181818,44,1455590.95,False,False,Higher,True,Neutral,False,None,0.9528571428571428,,,0.3743128435782116,0.8666118458623282,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPRAJIT,20260925,501.5,502.0,479.65,488.0,146792470.35,SUPRAJIT ENGINEERING LTD,Diversified,Cash Only,20260925,489.8833333333334,490.825,488.9416666666668,490.825,488.9416666666668,1.883333333333212,0.385928961748609,Moderate,Bearish,Below CPR,False,False,0.16666666666666666,54,190849684.77499998,True,False,Overlapping,True,Neutral,True,None,32.35000000000001,457.459,,0.05821741370427238,0.7691522808804179,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPREME,20260925,32.64,33.7,30.9,31.39,3615734.4499999997,SUPREME HOLDIN N HOSP I L,Diversified,Cash Only,20260925,31.996666666666666,32.3,31.693333333333335,32.3,31.693333333333335,0.606666666666662,1.9326749495592928,Wide,Bearish,Below CPR,False,False,0.5925925925925926,54,15557188.415,False,False,Lower,True,Neutral,False,None,4.735000000000001,57.0374,,0.12812390003519786,0.23241567522019368,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPREMEENG,20260925,3.65,3.93,3.65,3.93,6872683.78,SUPREME ENGINEERING LTD,Diversified,Cash Only,20260925,3.8366666666666664,3.79,3.883333333333333,3.883333333333333,3.79,0.09333333333333282,2.3748939779474,Wide,Bullish,Above CPR,False,False,0.5,4,8392407.5,False,False,Higher,False,Neutral,False,None,,,,,0.8189168340550671,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPREMEIND,20260925,3500.0,3563.3,3426.2,3550.0,2041409266.1000001,SUPREME INDUSTRIES LTD,Capital Goods,F&O + Cash,20260925,3513.1666666666665,3494.75,3531.583333333333,3531.583333333333,3494.75,36.83333333333303,1.0375586854460008,Wide,Bullish,Above CPR,False,False,0.5740740740740741,54,3637659596.5,True,False,Overlapping,True,Neutral,False,None,207.75000000000003,3596.9959999999996,,0.17729643000400974,0.5611875470877364,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPREMEINF,20260925,80.21,85.77,79.35,81.29,10239249.75,SUPREME INFRA. LTD.,Diversified,Cash Only,20260925,82.13666666666667,82.56,81.71333333333334,82.56,81.71333333333334,0.846666666666664,1.0415385246237716,Wide,Bearish,Below CPR,False,False,0.3333333333333333,21,27057497.11,True,True,Overlapping,True,Neutral,False,None,10.581428571428571,,,0.08001440079204332,0.3784256063438973,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPRIYA,20260925,912.0,1009.7,903.65,985.2,2384204346.4500003,SUPRIYA LIFESCIENCE LTD,Diversified,Cash Only,20260925,966.1833333333334,956.675,975.6916666666668,975.6916666666668,956.675,19.01666666666688,1.9302341318175882,Wide,Bullish,Above CPR,False,False,0.7777777777777778,54,691270107.9000001,False,False,Higher,True,Neutral,False,None,88.58928571428571,769.312,,0.21466102264328668,3.449019882680797,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUPTANERY,20260925,9.35,11.18,9.21,9.62,10254685.64,SUPER TANNERY LTD.,Diversified,Cash Only,20260925,10.003333333333332,10.195,9.811666666666664,10.195,9.811666666666664,0.3833333333333364,3.984753984754017,Wide,Bearish,Below CPR,False,False,0.3333333333333333,6,12159952.34,False,False,Higher,False,Neutral,False,None,,,,,0.8433162691162325,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURAJEST,20260925,193.79,228.6,193.0,221.75,860782098.62,SURAJ ESTATE DEVELOPERS L,Diversified,Cash Only,20260925,214.45000000000002,210.8,218.10000000000002,218.10000000000002,210.8,7.300000000000011,3.291995490417141,Wide,Bullish,Above CPR,False,False,0.8703703703703703,54,139358770.975,False,False,Higher,True,Neutral,False,None,17.62142857142857,223.99919999999997,,0.41426834211593094,6.176734285166869,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURAJLTD,20260925,200.79,204.99,190.3,198.08,337485.15,SURAJ LIMITED,Diversified,Cash Only,20260925,197.79,197.645,197.93499999999997,197.93499999999997,197.645,0.2899999999999636,0.14640549273019166,Narrow,Bullish,Above CPR,True,False,0.1111111111111111,54,2073913.92,False,False,Lower,True,Neutral,True,None,18.212142857142855,237.43919999999997,,0.01592344197356352,0.16272861990337575,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURAKSHA,20260925,335.1,360.0,335.1,343.3,224371732.45,SURAKSHA DIAGNOSTIC LTD,Diversified,Cash Only,20260925,346.1333333333334,347.55,344.71666666666675,347.55,344.71666666666675,2.8333333333332575,0.8253228468783156,Wide,Bearish,Below CPR,False,False,0.37037037037037035,54,38294796.15,True,True,Higher,True,Neutral,False,None,25.099999999999984,284.98260000000005,,0.1128818061088948,5.859065852476147,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURANASOL,20260925,25.61,26.35,25.1,25.3,3023581.87,SURANA SOLAR LIMITED,Diversified,Cash Only,20260925,25.583333333333332,25.725,25.441666666666663,25.725,25.441666666666663,0.28333333333333854,1.1198945981554882,Wide,Bearish,Below CPR,False,False,0.5370370370370371,54,7515767.74,False,False,Higher,True,Neutral,False,None,1.9071428571428568,26.284200000000002,,0.1485642946317131,0.40229847097430393,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURANAT&P,20260925,16.11,16.5,15.81,15.92,3726312.18,SURANA TELECOM AND POW LT,Diversified,Cash Only,20260925,16.076666666666668,16.155,15.998333333333335,16.155,15.998333333333335,0.1566666666666663,0.984087102177552,Wide,Bearish,Below CPR,False,False,0.5185185185185185,54,7737021.899999999,False,False,Lower,True,Neutral,False,None,1.435,18.5254,,0.10917537746806012,0.48162099424844595,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURYALA,20260925,390.0,409.9,380.2,390.0,2447663.45,SURYALATA SPINNING MILL L,Diversified,Cash Only,20260925,393.3666666666666,395.04999999999995,391.6833333333333,395.04999999999995,391.6833333333333,3.3666666666666742,0.8632478632478652,Wide,Bearish,Below CPR,False,False,0.30434782608695654,23,2447663.45,False,False,Lower,True,Neutral,False,None,36.24285714285713,,,0.09289186703455549,1.0,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURYALAXMI,20260925,57.76,60.0,56.0,57.0,1175423.37,SURYALAKSHMI COT MIL LTD,Diversified,Cash Only,20260925,57.666666666666664,58.0,57.33333333333333,58.0,57.33333333333333,0.6666666666666714,1.1695906432748622,Wide,Bearish,Below CPR,False,False,0.5740740740740741,54,1730501.395,False,False,Higher,True,Neutral,False,None,5.750714285714287,57.8662,,0.1159276280379257,0.679238614540383,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURYAROSNI,20260925,211.0,229.0,210.0,227.45,497528333.22,SURYA ROSHNI LTD,Diversified,Cash Only,20260925,222.15,219.5,224.8,224.8,219.5,5.300000000000011,2.3301824576830126,Wide,Bullish,Above CPR,False,False,0.8148148148148148,54,484495460.67,False,False,Higher,True,Neutral,False,None,15.344999999999995,245.3596,,0.345389377647443,1.0268998857739082,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SURYODAY,20260925,146.63,152.48,143.09,149.12,156885640.85,SURYODAY SMALL FIN BK LTD,Diversified,Cash Only,20260925,148.23,147.785,148.67499999999998,148.67499999999998,147.785,0.8899999999999864,0.5968347639484887,Moderate,Bullish,Above CPR,False,False,0.25925925925925924,54,221265384.185,False,False,Higher,True,Neutral,False,None,15.308571428571424,149.5534,,0.05813736468831566,0.7090383406689041,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUTLEJTEX,20260925,38.86,40.0,37.0,37.31,3079109.05,SUTLEJ TEXT & INDUS LTD,Diversified,Cash Only,20260925,38.10333333333333,38.5,37.70666666666666,38.5,37.70666666666666,0.7933333333333366,2.126328955597257,Wide,Bearish,Below CPR,False,False,0.782608695652174,46,6704255.050000001,False,False,Outside,True,Neutral,False,None,3.547857142857144,,,0.22360915374807144,0.45927683643240863,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUVEN,20260925,338.0,345.2,330.2,335.0,539212286.15,SUVEN LIFE SCIENCES LTD,Diversified,Cash Only,20260925,336.8,337.7,335.90000000000003,337.7,335.90000000000003,1.7999999999999545,0.5373134328358073,Moderate,Bearish,Below CPR,False,False,0.18518518518518517,54,352496202.19000006,False,False,Lower,True,Neutral,True,None,41.1,226.16719999999998,,0.043795620437955096,1.5296967252411915,True,False,Short,0.5,None,Week 28 Sep – 02 Oct 2026,Weekly,0,-2,0,-2
SUVIDHAA,20260925,2.25,2.4,2.16,2.21,4305612.0,SUVIDHAA INFOSERVE LTD,Diversified,Cash Only,20260925,2.256666666666667,2.2800000000000002,2.2333333333333334,2.2800000000000002,2.2333333333333334,0.046666666666666856,2.111613876319767,Wide,Bearish,Below CPR,False,False,0.7333333333333333,45,1488893.0,False,False,Higher,True,Neutral,False,None,0.3421428571428572,,,0.1363952679192768,2.8918209703450817,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUYOG,20260925,647.45,680.05,641.5,650.4,42145752.9,SUYOG TELEMATICS LIMITED,Diversified,Cash Only,20260925,657.3166666666666,660.775,653.8583333333332,660.775,653.8583333333332,6.9166666666667425,1.0634481344813564,Wide,Bearish,Below CPR,False,False,0.3148148148148148,54,99139230.325,False,False,Overlapping,True,Neutral,False,None,61.96428571428571,719.982,,0.11162343900096185,0.42511680554546405,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SUZLON,20260925,43.14,44.22,40.11,40.8,14826616918.04,SUZLON ENERGY LIMITED,Capital Goods,F&O + Cash,20260925,41.71,42.165,41.255,42.165,41.255,0.9099999999999966,2.2303921568627367,Wide,Bearish,Below CPR,False,False,0.8888888888888888,54,14075981942.795,False,False,Lower,True,Neutral,False,None,3.0164285714285723,50.22200000000001,,0.30168126923987565,1.0533273613376029,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SVGLOBAL,20260925,156.5,177.5,134.3,145.79,19075640.45,S V GLOBAL MILL LTD.,Diversified,Cash Only,20260925,152.53,155.9,149.16,155.9,149.16,6.740000000000009,4.623088003292413,Wide,Bearish,Below CPR,False,False,0.6666666666666666,6,3365237.54,False,False,Higher,False,Neutral,False,None,,,,,5.668438029488997,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SVLL,20260925,814.0,895.0,801.1,834.7,63864734.55,SHREE VASU LOGISTICS LTD,Diversified,Cash Only,20260925,843.6,848.05,839.1500000000001,848.05,839.1500000000001,8.899999999999864,1.0662513477896085,Wide,Bearish,Below CPR,False,False,0.42105263157894735,38,3104257.975,False,False,Higher,True,Neutral,False,None,94.67857142857144,,,0.09400226329686764,20.573269059572922,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SVPGLOB,20260925,3.52,3.52,3.19,3.27,622146.6900000001,SVP GLOBAL TEXTILES LTD,Diversified,Cash Only,20260925,3.3266666666666667,3.355,3.2983333333333333,3.355,3.2983333333333333,0.05666666666666664,1.7329255861365946,Wide,Bearish,Below CPR,False,False,0.5416666666666666,24,1356602.0150000001,False,False,Lower,True,Neutral,False,None,1.0257142857142856,,,0.05524605385329618,0.4586066385873679,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWANCORP,20260925,294.7,311.0,291.2,294.85,1356278973.5,SWAN CORP LIMITED,Chemicals,Cash Only,20260925,299.0166666666667,301.1,296.9333333333334,301.1,296.9333333333334,4.166666666666629,1.413147928325124,Wide,Bearish,Below CPR,False,False,0.7222222222222222,54,1470435258.05,False,False,Higher,True,Neutral,False,None,18.25714285714287,365.98,,0.22822117892540203,0.9223656506296054,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWANDEF,20260925,2746.0,2804.9,2610.0,2679.7,275068281.7,SWAN DEFENCE N HEVY IND L,Diversified,Cash Only,20260925,2698.2,2707.45,2688.95,2707.45,2688.95,18.5,0.6903757883345152,Moderate,Bearish,Below CPR,False,False,0.25,4,271493168.0,True,False,Inside,False,Neutral,False,None,,,,,1.0131683376282972,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWARAJ,20260925,260.1,338.6,260.1,338.6,397025391.15,SWARAJ SUITING LIMITED,Diversified,Cash Only,20260925,312.43333333333334,299.35,325.51666666666665,325.51666666666665,299.35,26.16666666666663,7.727899192754467,Wide,Bullish,Above CPR,False,False,1.0,7,169608251.39999998,False,False,Higher,False,Neutral,False,None,,,,,2.3408377120383426,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWARAJENG,20260925,3629.0,3629.0,3525.0,3545.7,96531920.0,SWARAJ ENGINES LTD,Diversified,Cash Only,20260925,3566.566666666667,3577.0,3556.133333333334,3577.0,3556.133333333334,20.86666666666588,0.5885062658055075,Moderate,Bearish,Below CPR,False,False,0.3333333333333333,54,191401994.7,False,False,Overlapping,True,Neutral,False,None,148.25000000000006,3706.452,,0.1407532321528895,0.5043412434196539,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWARNSAR,20260925,40.0,44.5,36.31,41.68,6340740.74,SWARNSARITA JEWELS IND L,Diversified,Cash Only,20260925,40.830000000000005,40.405,41.25500000000001,41.25500000000001,40.405,0.8500000000000085,2.039347408829195,Wide,Bullish,Above CPR,False,False,0.8333333333333334,6,1308750.83,False,False,Higher,False,Neutral,False,None,,,,,4.844880014326333,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWELECTES,20260925,558.35,614.7,555.0,587.0,63683920.75,SWELECT ENERGY SYS LTD,Diversified,Cash Only,20260925,585.5666666666667,584.85,586.2833333333334,586.2833333333334,584.85,1.433333333333394,0.2441794434980228,Narrow,Bullish,Above CPR,True,False,0.09259259259259259,54,71865349.9,True,True,Higher,True,Neutral,True,None,50.496428571428574,622.742,,0.028384845698659757,0.8861561355871168,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWIGGY,20260925,276.4,289.65,261.4,264.85,26784021302.25,SWIGGY LIMITED,Consumer Services,F&O + Cash,20260925,271.96666666666664,275.525,268.4083333333333,275.525,268.4083333333333,7.116666666666674,2.687055566043675,Wide,Bearish,Below CPR,False,False,0.9259259259259259,54,15654340985.6,False,False,Overlapping,True,Neutral,False,None,23.584999999999997,310.6044,,0.3017454596848283,1.7109644747669601,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWISSMLTRY,20260925,14.6,15.08,13.9,14.41,6832039.63,SWISS MILITARY CON GOOD L,Diversified,Cash Only,20260925,14.463333333333333,14.49,14.436666666666666,14.49,14.436666666666666,0.053333333333334565,0.37011334721259237,Moderate,Bearish,Below CPR,False,False,0.16666666666666666,6,6698224.175,True,False,Lower,False,Neutral,False,None,,,,,1.0199777510432457,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SWSOLAR,20260925,175.4,186.66,172.21,176.65,1666508509.9,STRLNG & WIL REN ENE LTD,Power & Utilities,Cash Only,20260925,178.50666666666666,179.435,177.57833333333332,179.435,177.57833333333332,1.8566666666666833,1.0510425511840833,Wide,Bearish,Below CPR,False,False,0.3333333333333333,54,1665581124.365,True,False,Inside,True,Neutral,False,None,16.450714285714287,204.23680000000002,,0.11286237390184345,1.000556793975048,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYMBIOTEC,20260925,1104.7,1188.0,985.5,1003.35,6803859428.95,SYMBIOTEC PHARMALAB LTD,Healthcare & Pharma,Cash Only,20260925,1058.95,1086.75,1031.15,1086.75,1031.15,55.59999999999991,5.541436188767619,Wide,Bearish,Below CPR,False,False,1.0,4,9611583626.35,False,False,Lower,False,Neutral,False,None,,,,,0.7078812080766097,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYMPHONY,20260925,595.3,599.0,570.0,588.8,120118826.1,SYMPHONY LIMITED,Diversified,Cash Only,20260925,585.9333333333333,584.5,587.3666666666666,587.3666666666666,584.5,2.8666666666665606,0.48686594202896755,Moderate,Bullish,Above CPR,False,False,0.25925925925925924,54,273461760.15,False,False,Inside,True,Neutral,False,None,39.07142857142856,772.783,,0.07336989640462863,0.43925273513237134,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYNCOMF,20260925,20.04,21.0,19.61,20.05,815796538.9,SYNCOM FORMU (I) LTD,Diversified,Cash Only,20260925,20.22,20.305,20.134999999999998,20.305,20.134999999999998,0.1700000000000017,0.8478802992518788,Wide,Bearish,Below CPR,False,False,0.3333333333333333,54,99618524.12,False,False,Higher,True,Neutral,False,None,1.933571428571428,14.627,,0.08792020687107589,8.18920523172272,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYNGENE,20260925,369.95,387.05,360.4,378.7,1822565340.0,SYNGENE INTERNATIONAL LTD,Healthcare,Cash Only,20260925,375.3833333333334,373.725,377.04166666666674,377.04166666666674,373.725,3.3166666666667197,0.8758031863392447,Wide,Bullish,Above CPR,False,False,0.46296296296296297,54,1825651124.75,False,False,Overlapping,True,Neutral,False,None,23.778571428571432,486.786,,0.13948132572344268,0.9983097620853367,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYRMA,20260925,1721.0,1803.9,1658.0,1732.6,15872707617.4,SYRMA SGS TECHNOLOGY LTD,Capital Goods,Cash Only,20260925,1731.5,1730.95,1732.05,1732.05,1730.95,1.099999999999909,0.06348839893800699,Narrow,Bullish,Above CPR,True,False,0.05555555555555555,54,5764844814.975,True,False,Higher,True,Neutral,True,None,144.79285714285717,1039.6709999999998,,0.007597059839178493,2.753362514836201,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
SYSTMTXC,20260925,75.4,79.95,74.9,77.5,3598137.75,SYSTEMATIX CORP SERVICE L,Diversified,Cash Only,20260925,77.45,77.42500000000001,77.475,77.475,77.42500000000001,0.04999999999998295,0.06451612903223607,Narrow,Bullish,Above CPR,True,False,0.04878048780487805,41,36425679.65,True,True,Higher,True,Neutral,True,None,7.022142857142858,,,0.0071203336384880606,0.09878025021284675,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TAALTECH,20260925,5500.0,5799.0,1022.5,1085.4,668535380.1999999,TAAL TECH LTD.,Information Technology,Cash Only,20260925,2635.633333333333,3410.75,1860.5166666666664,3410.75,1860.5166666666664,1550.2333333333336,142.8259934893434,Wide,Bearish,Below CPR,False,False,1.0,23,49099287.3,False,False,Lower,True,Neutral,False,None,836.2857142857143,,,1.8537125612117074,13.615989497265064,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TAINWALCHM,20260925,213.0,235.72,207.1,209.2,9758697.75,TAINWALA CHEMICAL AND PLA,Diversified,Cash Only,20260925,217.34,221.41,213.27,221.41,213.27,8.139999999999986,3.891013384321217,Wide,Bearish,Below CPR,False,False,0.9444444444444444,54,3648487.1,False,False,Higher,True,Neutral,False,None,20.424999999999994,195.44719999999998,,0.3985312117503055,2.67472447689345,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TAJGVK,20260925,332.7,336.95,319.8,324.35,69805234.85,TAJ GVK HOTELS & RESORTS,Diversified,Cash Only,20260925,327.03333333333336,328.375,325.6916666666667,328.375,325.6916666666667,2.6833333333332803,0.8272956168747588,Wide,Bearish,Below CPR,False,False,0.35185185185185186,54,220684064.7,False,False,Overlapping,True,Neutral,False,None,20.649999999999995,357.085,,0.12994350282485623,0.31631298320018664,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TAKE,20260925,15.89,16.75,15.11,15.51,19199646.34,TAKE LIMITED,Diversified,Cash Only,20260925,15.79,15.93,15.649999999999999,15.93,15.649999999999999,0.28000000000000114,1.8052869116698975,Wide,Bearish,Below CPR,False,False,0.3333333333333333,15,28110284.980000004,False,False,Lower,True,Neutral,False,None,2.73,,,0.10256410256410298,0.6830114441621714,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TALBROAUTO,20260925,482.0,485.8,452.1,457.35,665667359.95,TALBROS AUTO. COMP. LTD,Auto Ancillary,Cash Only,20260925,465.0833333333333,468.95000000000005,461.2166666666666,468.95000000000005,461.2166666666666,7.733333333333462,1.6909004773878782,Wide,Bearish,Below CPR,False,False,0.6851851851851852,54,196346527.85,False,False,Overlapping,True,Neutral,False,None,37.846428571428575,323.9272,,0.20433456009562792,3.390268049244753,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TAMBOLIIN,20260925,302.0,308.7,280.0,300.8,6099704.75,TAMBOLI INDUSTRIES LTD.,Diversified,Cash Only,20260925,296.5,294.35,298.65,298.65,294.35,4.2999999999999545,1.4295212765957295,Wide,Bullish,Above CPR,False,False,0.4666666666666667,15,6099704.75,False,False,Overlapping,True,Neutral,False,None,32.57214285714286,,,0.13201464880155997,1.0,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TANAA,20260925,266.35,378.95,266.35,345.1,560292042.35,TANEJA AEROSPACE & AVIA L,Diversified,Cash Only,20260925,330.1333333333333,322.65,337.6166666666667,337.6166666666667,322.65,14.966666666666697,4.336907176663778,Wide,Bullish,Above CPR,False,False,1.0,6,14579893.525,False,False,Higher,False,Neutral,False,None,,,,,38.42909012944935,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
TANLA,20260925,490.0,502.7,483.75,494.75,818093971.9000001,TANLA PLATFORMS LIMITED,Diversified,Cash Only,20260925,493.73333333333335,493.225,494.2416666666667,494.2416666666667,493.225,1.0166666666666515,0.2054909887148361,Narrow,Bullish,Above CPR,True,False,0.05555555555555555,54,1095107124.65,True,True,Inside,True,Neutral,True,None,43.65714285714286,524.224,,0.02328752181500838,0.7470446986284247,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
