SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
HFCL,20260828,229.0,255.1,228.13,251.47,22239510978.94,HFCL LIMITED,Telecommunication,Cash Only,20260828,234.4,217.85,228.01,226.75333333333333,226.125,227.38166666666666,227.38166666666666,226.125,1.2566666666666606,0.5511454175986407,Moderate,Bullish,Above CPR,False,False,0.07547169811320754,53,7191165653.13,True,True,Higher,True,Risk Off,True,Bullish Virgin,25.907142857142855,115.8042,,0.04850657108721602,3.092615585800073,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HGINFRA,20260828,510.0,515.35,495.1,496.5,146764299.1,H.G.INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260828,562.45,505.0,511.9,526.4499999999999,533.725,519.1749999999998,533.725,519.1749999999998,14.550000000000182,2.842352021879309,Wide,Bearish,Below CPR,False,False,0.7924528301886793,53,390870994.6,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,33.76785714285715,666.931,,0.4308831306187255,0.37548014850831296,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HGM,20260828,45.5,48.9,42.0,46.74,1328160.71,HANDSON GBL MNGMNT LTD,Diversified,Cash Only,20260828,48.44,43.03,44.72,45.39666666666667,45.735,45.05833333333334,45.735,45.05833333333334,0.6766666666666623,1.5131186642814451,Wide,Bearish,Above CPR,False,False,0.5128205128205128,39,1552433.84,False,False,Lower,True,Risk Off,False,None,5.963571428571429,,,0.11346668263664238,0.8555345005877996,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HGS,20260828,400.4,413.0,397.2,402.55,19452314.3,HINDUJA GLOBAL SOLS. LTD.,Diversified,Cash Only,20260828,417.75,396.5,402.25,405.5,407.125,403.875,407.125,403.875,3.25,0.8079552517091362,Wide,Bearish,Below CPR,False,False,0.41509433962264153,53,33701507.8,False,False,Lower,True,Risk Off,False,None,27.003571428571426,432.62,,0.12035445046951462,0.5771941841723771,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HIKAL,20260828,219.85,219.85,202.23,204.23,163450225.8,HIKAL LIMITED,Diversified,Cash Only,20260828,218.35,211.53,215.61,215.16333333333333,214.94,215.38666666666666,215.38666666666666,214.94,0.44666666666665833,0.20716416987461542,Narrow,Bullish,Below CPR,False,False,0.07547169811320754,53,301308796.42,True,True,Lower,True,Risk Off,True,None,20.31142857142857,212.87380000000002,,0.021990903549490844,0.5424674876473359,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HILINFRA,20260828,45.95,47.49,44.5,45.52,17146182.42,HIGHWAY INFRASTRUCTURE L,Real Estate & Infra,Cash Only,20260828,46.9,43.12,45.76,45.26,45.01,45.51,45.51,45.01,0.5,1.0926573426573427,Wide,Bullish,Above CPR,False,False,0.275,40,57322781.480000004,True,False,Overlapping,True,Risk Off,False,None,5.269999999999999,,,0.09487666034155601,0.29911637183869605,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HILTON,20260828,20.75,20.75,19.02,19.37,7768878.11,HILTON METAL FORGING LTD,Diversified,Cash Only,20260828,22.01,20.9,21.3,21.403333333333332,21.455,21.351666666666667,21.455,21.351666666666667,0.10333333333333172,0.48513302034428035,Moderate,Bearish,Below CPR,False,False,0.18421052631578946,38,19273275.295,False,False,Lower,True,Risk Off,True,Bearish Virgin,3.2907142857142864,,,0.031401490485492595,0.40309070415319875,False,False,Short,0.5,None,Week 31 Aug – 04 Sep 2026,Weekly,0,-2,0,-2
HIMATSEIDE,20260828,72.12,74.99,70.66,71.31,121495542.49000001,HIMATSINGKA SEIDE LTD,Diversified,Cash Only,20260828,73.25,69.06,72.12,71.47666666666667,71.155,71.79833333333335,71.79833333333335,71.155,0.6433333333333451,0.8920317988537785,Wide,Bullish,Inside CPR,False,False,0.4339622641509434,53,221819675.26000002,False,False,Lower,True,Risk Off,False,None,6.849285714285713,98.0372,,0.09392706921125073,0.5477221186425065,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDADH,20260828,354.5,365.45,344.0,349.05,6054525.95,HINDUSTAN ADHESIVES LTD.,Diversified,Cash Only,20260828,402.65,335.55,354.45,364.2166666666667,369.1,359.33333333333337,369.1,359.33333333333337,9.766666666666652,2.7554427046597976,Wide,Bearish,Below CPR,False,False,0.75,2,62863897.20000001,False,False,Inside,False,Risk Off,False,None,,,,,0.09631165453738365,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDALCO,20260828,1047.95,1061.8,1020.05,1037.4,15828320516.5,HINDALCO  INDUSTRIES  LTD,Metals & Mining,F&O + Cash,20260828,1060.0,1013.0,1034.0,1035.6666666666667,1036.5,1034.8333333333335,1036.5,1034.8333333333335,1.666666666666515,0.1611863313990827,Narrow,Bearish,Above CPR,False,False,0.09433962264150944,53,24179883755.75,True,True,Lower,True,Risk Off,True,None,59.328571428571415,929.289,,0.02809214222650038,0.6546069731512257,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDALUMI,20260828,98.0,101.26,97.51,99.76,1462215.47,HIND ALUMINIUM INDS. LTD.,Metals & Mining,Cash Only,20260828,107.5,96.0,98.18,100.56,101.75,99.37,101.75,99.37,2.3799999999999955,2.4241189651660164,Wide,Bearish,Inside CPR,False,False,0.75,2,1356243.8599999999,False,False,Inside,False,Risk Off,False,None,,,,,1.0781361030456573,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDCOMPOS,20260828,411.5,423.95,406.0,408.35,8510880.55,HINDUSTAN COMPOSITES LTD.,Diversified,Cash Only,20260828,432.5,401.5,411.5,415.1666666666667,417.0,413.33333333333337,417.0,413.33333333333337,3.6666666666666288,0.8910490076954141,Wide,Bearish,Below CPR,False,False,0.41509433962264153,53,9349188.6,False,False,Overlapping,True,Risk Off,False,None,32.54285714285714,430.36699999999996,,0.11267193444541881,0.910333603709738,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDCON,20260828,22.21,25.75,21.7,22.89,8357210.55,HINDCON CHEMICALS LIMITED,Diversified,Cash Only,20260828,22.89,20.9,22.21,22.0,21.895,22.105,22.105,21.895,0.21000000000000085,0.9455200360198148,Wide,Bullish,Above CPR,False,False,0.41025641025641024,39,2767371.31,True,False,Lower,True,Risk Off,False,None,2.8942857142857146,,,0.07255676209279396,3.019909370239153,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDCOPPER,20260828,576.0,586.75,526.2,533.55,79856824342.5,HINDUSTAN COPPER LTD,Metals & Mining,Cash Only,20260828,581.5,534.1,572.7,562.7666666666667,557.8,567.7333333333333,567.7333333333333,557.8,9.933333333333394,1.7344741283976588,Wide,Bullish,Below CPR,False,False,0.6037735849056604,53,22470680101.55,False,False,Higher,True,Risk Off,False,None,37.4357142857143,479.68559999999997,,0.26534376391274084,3.5538232034637693,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDOILEXP,20260828,156.4,164.8,155.43,162.66,332034293.95000005,HINDUSTAN OIL EXPLORATION,Energy & Oil/Gas,Cash Only,20260828,160.7,151.15,156.2,156.01666666666668,155.925,156.10833333333335,156.10833333333335,155.925,0.18333333333333712,0.11737089201878177,Narrow,Bullish,Above CPR,True,False,0.03773584905660377,53,408941032.19,True,True,Inside,True,Risk Off,True,None,13.302857142857144,154.5094,,0.01378150057273797,0.8119368510708215,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDPETRO,20260828,365.0,381.7,363.85,364.0,7534503259.1,HINDUSTAN PETROLEUM CORP,Oil Gas & Consumable Fuels,F&O + Cash,20260828,373.75,362.25,363.25,366.4166666666667,368.0,364.83333333333337,368.0,364.83333333333337,3.1666666666666288,0.8717595778848255,Wide,Bearish,Below CPR,False,False,0.4339622641509434,53,10183280256.45,False,False,Lower,True,Risk Off,False,None,22.439285714285717,413.81199999999995,,0.14112154490954257,0.7398896101605091,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDUNILVR,20260828,2019.9,2051.9,1997.5,2010.4,9273075521.3,HINDUSTAN UNILEVER LTD.,Fast Moving Consumer Goods,F&O + Cash,20260828,2076.0,2008.3,2015.0,2033.1000000000001,2042.15,2024.0500000000002,2042.15,2024.0500000000002,18.09999999999991,0.8982630272952808,Wide,Bearish,Below CPR,False,False,0.7547169811320755,53,17626382657.1,False,False,Lower,True,Risk Off,False,Bearish Virgin,87.95000000000006,2279.634,,0.20579874928936778,0.5260906733784516,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDWAREAP,20260828,200.01,203.41,190.0,191.61,118089036.56,HINDWARE HME INOVATON LTD,Diversified,Cash Only,20260828,205.0,191.49,198.63,198.37333333333333,198.245,198.50166666666667,198.50166666666667,198.245,0.2566666666666606,0.1292184799207877,Narrow,Bullish,Below CPR,False,False,0.018867924528301886,53,156720370.12,True,True,Lower,True,Risk Off,True,None,22.00928571428572,256.18640000000005,,0.011661744501779273,0.7535015165519314,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HINDZINC,20260828,595.95,632.0,586.85,622.0,32644522858.5,HINDUSTAN ZINC LIMITED,Metals & Mining,F&O + Cash,20260828,598.5,548.8,594.9,580.7333333333332,573.65,587.8166666666665,587.8166666666665,573.65,14.166666666666515,2.381352608281478,Wide,Bullish,Above CPR,False,False,0.8490566037735849,53,15142618915.8,False,False,Overlapping,True,Risk Off,False,Bullish Virgin,39.878571428571426,559.05,,0.35524508925905646,2.155804292508365,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HIRECT,20260828,1281.0,1290.0,1202.1,1237.8,300817227.5,HIRECT LIMITED,Diversified,Cash Only,20260828,1329.5,1245.1,1273.7,1282.7666666666667,1287.3,1278.2333333333333,1287.3,1278.2333333333333,9.066666666666606,0.7118369056030938,Moderate,Bearish,Below CPR,False,False,0.20754716981132076,53,341220228.1,False,False,Higher,True,Risk Off,True,None,138.8464285714286,1303.189,,0.0652999631315855,0.8815925983492419,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HISARMETAL,20260828,149.21,159.9,148.0,155.96,878812.77,HISAR METAL IND. LIMITED,Metals & Mining,Cash Only,20260828,156.0,148.0,149.16,151.0533333333333,152.0,150.10666666666663,152.0,150.10666666666663,1.8933333333333735,1.269330472870323,Wide,Bearish,Above CPR,False,False,0.6226415094339622,53,1776288.4100000001,False,False,Lower,True,Risk Off,False,None,10.466428571428576,160.614,,0.18089583475511647,0.49474666673077033,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HITECH,20260828,81.87,82.97,77.7,82.05,281346211.25,HI-TECH PIPES LIMITED,Information Technology,Cash Only,20260828,81.75,76.72,81.37,79.94666666666667,79.235,80.65833333333335,80.65833333333335,79.235,1.4233333333333462,1.749211421080676,Wide,Bullish,Above CPR,False,False,0.6792452830188679,53,379737527.71000004,False,False,Overlapping,True,Risk Off,False,None,6.352857142857142,91.4506,,0.22404617345026814,0.7408965159347115,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HLEGLAS,20260828,320.0,324.0,310.2,313.3,100947255.35,HLE GLASCOAT LIMITED,Diversified,Cash Only,20260828,330.0,303.5,319.0,317.5,316.75,318.25,318.25,316.75,1.5,0.4702194357366771,Moderate,Bullish,Below CPR,False,False,0.1509433962264151,53,257751643.55,True,True,Lower,True,Risk Off,True,Bearish Virgin,50.03214285714286,397.02,,0.02998072667570847,0.3916454380645597,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HLVLTD,20260828,6.55,6.8,6.43,6.53,5656697.27,HLV LIMITED,Diversified,Cash Only,20260828,6.99,6.5,6.58,6.69,6.745,6.635000000000001,6.745,6.635000000000001,0.10999999999999943,1.6717325227963438,Wide,Bearish,Below CPR,False,False,0.6037735849056604,53,12932791.1,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.5028571428571429,8.6928,,0.21874999999999886,0.4373918380232709,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HMAAGRO,20260828,22.09,22.4,20.72,20.97,363743713.37,HMA AGRO INDUSTRIES LTD,Chemicals & Fertilizers,Cash Only,20260828,26.5,21.5,21.97,23.323333333333334,24.0,22.64666666666667,24.0,22.64666666666667,1.3533333333333317,6.159915035654674,Wide,Bearish,Below CPR,False,False,1.0,53,32422885.229999997,False,False,Outside,True,Risk Off,False,Bearish Virgin,2.0607142857142855,26.0444,,0.6567302137492772,11.218733644143366,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HNDFDS,20260828,648.0,650.35,623.0,634.45,182511640.45000002,HINDUSTAN FOODS LIMITED,Diversified,Cash Only,20260828,677.75,588.5,644.8,637.0166666666667,633.125,640.9083333333333,640.9083333333333,633.125,7.783333333333303,1.2070926385442469,Wide,Bullish,Inside CPR,False,False,0.7547169811320755,53,128359637.69999999,False,False,Higher,True,Risk Off,False,Bullish Virgin,36.489285714285714,526.643,,0.2133046230139302,1.4218771860089165,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HOMEFIRST,20260828,1187.9,1206.0,1176.0,1198.3,629480419.9,HOME FIRST FIN CO IND LTD,Financial Services,Cash Only,20260828,1227.9,1168.2,1193.7,1196.6000000000001,1198.0500000000002,1195.15,1198.0500000000002,1195.15,2.900000000000091,0.24294211275865718,Narrow,Bearish,Above CPR,False,False,0.07547169811320754,53,1137056113.75,False,False,Higher,True,Risk Off,True,None,72.43571428571428,1138.185,,0.040035499457648435,0.5536054133898279,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HONASA,20260828,479.5,493.0,467.2,470.65,1692442938.05,HONASA CONSUMER LIMITED,Fast Moving Consumer Goods,Cash Only,20260828,509.8,470.05,481.9,487.25,489.925,484.575,489.925,484.575,5.350000000000023,1.1101888358580665,Wide,Bearish,Below CPR,False,False,0.5283018867924528,53,975138439.2,False,False,Overlapping,True,Risk Off,False,None,33.767857142857146,341.336,,0.15843469063987375,1.7355924759139572,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HONAUT,20260828,37000.0,37190.0,36145.0,36635.0,323924830.0,HONEYWELL AUTOMATION IND,Capital Goods,Cash Only,20260828,37180.0,35850.0,36700.0,36576.666666666664,36515.0,36638.33333333333,36638.33333333333,36515.0,123.33333333332848,0.3360581289736471,Moderate,Bullish,Inside CPR,False,False,0.1320754716981132,53,736506865.0,True,True,Lower,True,Risk Off,True,Bearish Virgin,2051.785714285714,34142.8,,0.0601102407890896,0.4398123702485787,True,False,Watch Long,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,1,0,1
HONDAPOWER,20260828,2075.0,2118.0,2050.0,2058.6,36360433.2,HONDA I POWER PRODUCT LTD,Power & Utilities,Cash Only,20260828,2200.0,2060.6,2068.3,2109.6333333333337,2130.3,2088.966666666667,2130.3,2088.966666666667,41.33333333333303,1.9984206030717508,Wide,Bearish,Below CPR,False,False,0.8490566037735849,53,47155608.8,False,False,Lower,True,Risk Off,False,Bearish Virgin,116.68571428571434,2278.498,,0.35422788116225645,0.771073348967133,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HORIZONIND,20260828,60.25,60.25,55.13,58.05,7095204367.219999,HORIZON INDUSTRIAL PRKS L,Diversified,Cash Only,20260828,,,,57.81,57.69,57.93000000000001,57.93000000000001,57.69,0.2400000000000091,0.41343669250647563,Moderate,Bullish,Above CPR,False,False,1.0,1,7095204367.219999,False,False,Unknown,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HPAL,20260828,34.08,36.5,33.82,34.86,9191631.26,HP ADHESIVES LIMITED,Diversified,Cash Only,20260828,35.97,33.6,35.03,34.86666666666667,34.785,34.94833333333334,34.94833333333334,34.785,0.1633333333333411,0.4662670092302058,Moderate,Bullish,Inside CPR,False,False,0.20754716981132076,53,11532881.58,False,False,Lower,True,Risk Off,True,None,3.2149999999999994,39.32,,0.05080352514256334,0.7969934657041714,False,False,Watch Long,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,1,0,1
HPIL,20260828,125.0,139.2,121.8,125.08,6043826.220000001,HINDPRAKASH INDUSTRY LTD,Diversified,Cash Only,20260828,131.99,122.1,126.1,126.73,127.045,126.415,127.045,126.415,0.6299999999999955,0.49960348929420734,Moderate,Bearish,Below CPR,False,False,0.2641509433962264,53,1915919.98,False,False,Higher,True,Risk Off,False,None,10.639285714285714,130.4536,,0.05921450151057359,3.154529564434106,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HPL,20260828,319.0,319.85,304.8,308.8,111161876.45,HPL ELECTRIC & POWER LTD,Diversified,Cash Only,20260828,325.0,310.0,317.45,317.48333333333335,317.5,317.4666666666667,317.5,317.4666666666667,0.03333333333330302,0.010500341261081436,Narrow,Bearish,Below CPR,False,True,0.018867924528301886,53,253429251.75,True,True,Lower,True,Risk Off,True,Bearish Virgin,24.928571428571427,368.728,,0.0013371537726826427,0.4386308039912366,False,False,Short,0.5,None,Week 31 Aug – 04 Sep 2026,Weekly,0,-2,0,-2
HRYNSHP,20260828,99.86,103.0,91.0,99.9,763126.89,HARIYANA SHIP BREAKERS L,Diversified,Cash Only,20260828,104.05,96.0,99.86,99.97000000000001,100.025,99.91500000000002,100.025,99.91500000000002,0.10999999999998522,0.11015421590224836,Narrow,Bearish,Below CPR,False,True,0.75,2,751775.4750000001,False,False,Inside,False,Risk Off,False,None,,,,,1.0150994750128022,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HSCL,20260828,660.45,684.75,652.0,672.95,25824901069.2,HIMADRI SPECIALITY CHEM L,Chemicals,Cash Only,20260828,789.9,650.0,654.4,698.1,719.95,676.25,719.95,676.25,43.700000000000045,6.677872860635705,Wide,Bearish,Below CPR,False,False,1.0,53,4575330961.15,False,False,Lower,True,Risk Off,False,Bearish Virgin,67.17142857142858,542.973,,0.6505742237345816,5.644378797617947,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HTMEDIA,20260828,27.84,28.0,26.29,26.78,12484830.64,HT MEDIA LIMITED,Media & Entertainment,Cash Only,20260828,28.25,25.1,27.57,26.973333333333333,26.675,27.271666666666665,27.271666666666665,26.675,0.596666666666664,2.164188127191382,Wide,Bullish,Inside CPR,False,False,0.8292682926829268,41,9176847.67,False,False,Overlapping,True,Risk Off,False,None,2.8164285714285713,,,0.21185222757629463,1.3604705111117967,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HUBTOWN,20260828,193.0,197.7,183.23,186.09,300603648.12,HUBTOWN LIMITED,Diversified,Cash Only,20260828,205.7,178.5,194.54,192.91333333333333,192.1,193.72666666666666,193.72666666666666,192.1,1.6266666666666652,0.8361605154038579,Wide,Bullish,Below CPR,False,False,0.39622641509433965,53,662070684.0,True,False,Higher,True,Risk Off,False,None,18.102142857142855,232.56560000000002,,0.08986044798695228,0.4540355816751433,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HUDCO,20260828,186.1,188.59,181.6,183.23,924062163.3199999,HSG & URBAN DEV CORPN LTD,Financial Services,Cash Only,20260828,192.0,184.48,186.09,187.52333333333334,188.24,186.80666666666667,188.24,186.80666666666667,1.4333333333333371,0.7702366238558424,Wide,Bearish,Below CPR,False,False,0.3018867924528302,53,3379651544.35,False,False,Lower,True,Risk Off,False,Bearish Virgin,10.842142857142859,206.9162,,0.13220018885741297,0.2734193603079641,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HUHTAMAKI,20260828,276.95,279.0,259.0,262.9,141555863.4,HUHTAMAKI INDIA LIMITED,Diversified,Cash Only,20260828,280.0,266.7,273.85,273.5166666666667,273.35,273.6833333333334,273.6833333333334,273.35,0.33333333333337123,0.12172113687543223,Narrow,Bullish,Below CPR,False,False,0.07547169811320754,53,146854668.51,True,True,Lower,True,Risk Off,True,Bearish Virgin,28.71428571428571,209.792,,0.011608623548923377,0.9639180343140459,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
HYUNDAI,20260828,2235.4,2281.0,2190.0,2267.0,9059007781.9,HYUNDAI MOTOR INDIA LTD,Automobile and Auto Components,F&O + Cash,20260828,2251.7,2160.1,2218.8,2210.2,2205.8999999999996,2214.5,2214.5,2205.8999999999996,8.600000000000364,0.38759689922482254,Moderate,Bullish,Above CPR,False,False,0.18867924528301888,53,8069394626.9,True,False,Overlapping,True,Risk Off,True,None,116.30714285714289,2147.6639999999998,,0.07394214825278207,1.1226378434512352,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
IBULLSLTD,20260828,25.71,28.19,25.63,26.31,1437336998.46,INDIABULLS LIMITED,Diversified,Cash Only,20260828,29.22,25.5,25.58,26.766666666666666,27.36,26.173333333333332,27.36,26.173333333333332,1.1866666666666674,4.639040917383376,Wide,Bearish,Inside CPR,False,False,0.8518518518518519,27,413682498.1,False,False,Overlapping,True,Risk Off,False,None,3.1871428571428564,,,0.37232929926789216,3.4744931319587775,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICDSLTD,20260828,42.0,45.8,39.5,41.44,108440.48999999999,ICDS LTD,Diversified,Cash Only,20260828,42.6,38.81,41.12,40.843333333333334,40.705,40.98166666666667,40.98166666666667,40.705,0.27666666666667084,0.672827496757468,Moderate,Bullish,Above CPR,False,False,0.11764705882352941,34,218264.38999999998,False,False,Inside,True,Risk Off,True,None,4.284285714285715,,,0.06457708124930629,0.49683088478152576,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICEMAKE,20260828,722.5,752.05,713.45,742.55,58169058.55,ICE MAKE REFRIGERAT LTD,Diversified,Cash Only,20260828,758.8,702.5,721.7,727.6666666666666,730.65,724.6833333333333,730.65,724.6833333333333,5.966666666666697,0.8267516511939443,Wide,Bearish,Above CPR,False,False,0.39622641509433965,53,89225585.65,False,False,Lower,True,Risk Off,False,Bearish Virgin,70.33928571428571,764.6709999999999,,0.08482694423288527,0.6519324936479136,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICICIBANK,20260828,1420.5,1453.8,1408.0,1422.8,53844764130.2,ICICI BANK LTD.,Financial Services,F&O + Cash,20260828,1423.6,1391.5,1420.0,1411.7,1407.55,1415.8500000000001,1415.8500000000001,1407.55,8.300000000000182,0.5845070422535339,Moderate,Bullish,Above CPR,False,False,0.5094339622641509,53,85205642485.0,False,False,Lower,True,Risk Off,False,None,53.7642857142857,1355.2319999999997,,0.15437757406669667,0.6319389486403918,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICICIGI,20260828,1619.0,1629.6,1550.1,1562.0,13888629701.7,ICICI LOMBARD GIC LIMITED,Financial Services,F&O + Cash,20260828,1650.0,1611.0,1617.0,1626.0,1630.5,1621.5,1630.5,1621.5,9.0,0.5565862708719851,Moderate,Bearish,Below CPR,False,False,0.37735849056603776,53,5225462375.0,False,False,Lower,True,Risk Off,False,Bearish Virgin,112.05000000000004,1836.2419999999997,,0.08032128514056222,2.6578757447660313,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICICIPRULI,20260828,517.1,525.75,502.45,506.0,2610828350.25,ICICI PRU LIFE INS CO LTD,Financial Services,F&O + Cash,20260828,520.6,493.85,515.0,509.81666666666666,507.225,512.4083333333333,512.4083333333333,507.225,5.18333333333328,1.0064724919093748,Wide,Bullish,Below CPR,False,False,0.5471698113207547,53,3279964114.8999996,False,False,Higher,True,Risk Off,False,None,27.73928571428571,573.4689999999999,,0.18685893309299842,0.7959929617490951,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICIL,20260828,444.15,452.5,417.1,434.95,1184962527.85,INDO COUNT INDUSTRIES LTD,Diversified,Cash Only,20260828,462.0,371.3,443.55,425.6166666666666,416.65,434.58333333333326,434.58333333333326,416.65,17.93333333333328,4.0431368128358205,Wide,Bullish,Above CPR,False,False,0.9433962264150944,53,580330265.44,False,False,Higher,True,Risk Off,False,Bullish Virgin,45.10714285714285,308.637,,0.39757191871206016,2.04187614952595,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ICRA,20260828,4964.8,5173.7,4793.1,4912.8,900836975.5,ICRA LIMITED,Diversified,Cash Only,20260828,5280.0,4850.6,4964.8,5031.8,5065.3,4998.3,5065.3,4998.3,67.0,1.349500483403158,Wide,Bearish,Below CPR,False,False,0.7547169811320755,53,139835083.0,False,False,Lower,True,Risk Off,False,None,298.4071428571428,5669.161999999999,,0.22452545659094722,6.442138526137965,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
IDBI,20260828,82.24,96.25,82.24,92.66,16019906420.980001,IDBI BANK LIMITED,Financial Services,Cash Only,20260828,82.8,80.5,82.24,81.84666666666668,81.65,82.04333333333335,82.04333333333335,81.65,0.3933333333333451,0.4782749675745928,Moderate,Bullish,Above CPR,False,False,0.2830188679245283,53,4282689622.2400002,True,False,Lower,True,Risk Off,False,None,6.1292857142857144,90.12,,0.06417278483471427,3.740618124131306,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
IDEA,20260828,13.98,15.37,13.97,14.68,45362374231.33,VODAFONE IDEA LIMITED,Telecommunication,F&O + Cash,20260828,14.31,13.5,13.94,13.916666666666666,13.905000000000001,13.928333333333331,13.928333333333331,13.905000000000001,0.023333333333329875,0.16738402678141948,Narrow,Bullish,Above CPR,True,False,0.05660377358490566,53,34625617327.659996,False,False,Higher,True,Risk Off,True,Bullish Virgin,0.9757142857142854,11.3308,,0.023914104441187287,1.3100813135566296,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
