SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
SMLMAH,EQ,SML MAHINDRA LIMITED,3989.8,3989.8,3989.8,3989.8,13228,52777074.4,20260309,3989.8000000000006,3989.8,3989.800000000001,3989.800000000001,3989.8,9.094947017729282e-13,2.279549605927436e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.0166666666666666,60,396024067.9500001,Lower,True,Watch,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LPDC,EQ,LANDMARK PR.DEV.CO.LTD,5.89,5.89,5.66,5.84,11432,65643.08,20260309,5.796666666666667,5.775,5.818333333333333,5.818333333333333,5.775,0.043333333333333,0.7420091324200856,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.65,60,188868.88,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EFCIL,EQ,EFC (I) LIMITED,220.0,229.5,215.0,224.76,331338,74853384.89,20260309,223.08666666666667,222.25,223.92333333333332,223.92333333333332,222.25,1.6733333333333462,0.7444978347274187,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6166666666666667,60,61376405.95,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KHAITANLTD,EQ,KHAITAN (INDIA)LTD.,96.3,98.39,85.05,92.76,4785,441923.56,20260309,92.06666666666666,91.72,92.41333333333333,92.41333333333333,91.72,0.693333333333328,0.7474486129078568,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6333333333333333,60,180490.735,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INFY,EQ,INFOSYS LIMITED,1290.0,1318.0,1282.5,1315.0,10068514,13092520668.1,20260309,1305.1666666666667,1300.25,1310.0833333333337,1310.0833333333337,1300.25,9.833333333333483,0.7477820025348658,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.9333333333333332,60,12266174401.95,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAYMONDREL,EQ,RAYMOND REALTY LIMITED,373.0,388.8,360.75,379.05,437288,163794988.75,20260309,376.2,374.775,377.625,377.625,374.775,2.8500000000000227,0.7518796992481263,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6,60,51428553.825,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AIRAN,EQ,AIRAN LIMITED,16.25,16.25,15.25,15.93,57728,905577.23,20260309,15.81,15.75,15.87,15.87,15.75,0.120000000000001,0.7532956685499121,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6,60,1246106.475,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BRIGHOTEL,EQ,BRIGADE HOTEL VENTURE LTD,57.8,58.41,56.18,57.95,152612,8801259.74,20260309,57.51333333333334,57.295,57.73166666666668,57.73166666666668,57.295,0.4366666666666816,0.7535231521426775,Wide,Bullish,Above CPR,Cash Only,Hotels & Tourism,False,False,0.8,60,7792705.475,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LLOYDSME,EQ,LLOYDS METALS N ENERGY L,1161.8,1169.8,1128.5,1162.3,309024,356248312.4,20260309,1153.5333333333335,1149.15,1157.916666666667,1157.916666666667,1149.15,8.766666666666879,0.7542516275201652,Wide,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,0.6833333333333333,60,419890304.4,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURAJLTD,EQ,SURAJ LIMITED,225.9,225.9,217.0,223.99,13,2911.39,20260309,222.29666666666665,221.45,223.1433333333333,223.1433333333333,221.45,1.693333333333328,0.755986130333197,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5166666666666667,60,240107.385,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZYDUSLIFE,EQ,ZYDUS LIFESCIENCES LTD,888.0,911.9,885.1,908.85,482098,433320508.4,20260309,901.95,898.5,905.4,905.4,898.5,6.899999999999864,0.7592011883148884,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.9333333333333332,60,442141489.875,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CONCOR,EQ,CONTAINER CORP OF IND LTD,470.0,475.7,461.0,473.75,1490001,700488797.3,20260309,470.15,468.35,471.9500000000001,471.9500000000001,468.35,3.6000000000000227,0.7598944591029072,Wide,Bullish,Above CPR,Cash Only,Services,False,False,0.9333333333333332,60,528773219.35,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TORNTPHARM,EQ,TORRENT PHARMACEUTICALS L,4295.0,4388.4,4259.2,4373.7,470670,2032327449.0,20260309,4340.433333333333,4323.799999999999,4357.066666666668,4357.066666666668,4323.799999999999,33.26666666666824,0.7606069613066339,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.9333333333333332,60,982770473.4,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LFIC,EQ,LAKSHMI FIN IND CORP LTD,126.1,126.5,120.6,124.98,1930,241535.44,20260309,124.02666666666666,123.55,124.50333333333332,124.50333333333332,123.55,0.9533333333333188,0.7627887128607128,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4833333333333333,60,202687.19,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KOPRAN,EQ,KOPRAN LTD,122.26,122.9,116.41,121.04,164065,19573086.36,20260309,120.11666666666667,119.655,120.57833333333336,120.57833333333336,119.655,0.9233333333333462,0.7628332231769218,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7833333333333333,60,22970986.54,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GLAXO,EQ,GLAXOSMITHKLINE PHARMA LT,2500.0,2529.9,2450.8,2519.2,44706,111606459.0,20260309,2499.9666666666667,2490.3500000000004,2509.583333333333,2509.583333333333,2490.3500000000004,19.233333333332663,0.7634698846194294,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.7833333333333333,60,139545208.25,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NELCAST,EQ,NELCAST LIMITED,116.3,116.68,111.0,115.16,281604,31877623.75,20260309,114.28000000000002,113.84,114.72000000000004,114.72000000000004,113.84,0.8800000000000239,0.7641542202153734,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.65,60,7036244.075,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BHARTIARTL,EQ,BHARTI AIRTEL LIMITED,1831.0,1872.4,1818.1,1866.7,8073518,14961027031.0,20260309,1852.4,1845.25,1859.55,1859.55,1845.25,14.299999999999727,0.7660577489687538,Wide,Bullish,Above CPR,Cash Only,Telecommunication,False,False,0.9666666666666668,60,12120604732.75,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WEALTH,EQ,WEALTH FRST PORT. MG. LTD,1034.0,1034.0,890.0,973.2,3457,3272318.3,20260309,965.7333333333332,962.0,969.4666666666664,969.4666666666664,962.0,7.46666666666647,0.7672283874503154,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8,60,2614843.4000000004,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
OBEROIRLTY,EQ,OBEROI REALTY LIMITED,1455.1,1475.0,1430.0,1469.5,569223,827082945.3,20260309,1458.1666666666667,1452.5,1463.8333333333337,1463.8333333333337,1452.5,11.333333333333483,0.7712373823296008,Wide,Bullish,Above CPR,Cash Only,Realty,False,False,0.9166666666666666,60,655982475.8499999,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUNDARMFIN,EQ,SUNDARAM FINANCE LTD,5241.0,5533.5,5168.0,5413.5,89328,473740159.5,20260309,5371.666666666667,5350.75,5392.583333333334,5392.583333333334,5350.75,41.83333333333394,0.7727594593762619,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.8,60,347863712.9,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LT,EQ,LARSEN & TOUBRO LTD.,3850.0,3852.0,3743.0,3842.1,4248784,16109287723.1,20260309,3812.366666666667,3797.5,3827.2333333333336,3827.2333333333336,3797.5,29.733333333333576,0.7738823386516118,Wide,Bullish,Above CPR,Cash Only,Construction,False,False,0.9333333333333332,60,7460219263.2,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BIOCON,EQ,BIOCON LIMITED.,384.95,390.95,379.4,389.7,2914481,1121816550.05,20260309,386.6833333333333,385.175,388.1916666666667,388.1916666666667,385.175,3.016666666666765,0.7740997348387901,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.95,60,948296705.275,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CANHLIFE,EQ,CANARA HSBC LIFE INS CO L,142.0,147.62,140.35,145.68,688449,100080284.42,20260309,144.55,143.985,145.115,145.115,143.985,1.1299999999999957,0.7756727073036761,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.7,60,192828479.055,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RUCHINFRA,EQ,RUCHI INFRASTRUCTURE LTD,5.69,5.69,5.32,5.57,46031,256332.37,20260309,5.526666666666667,5.505000000000001,5.548333333333334,5.548333333333334,5.505000000000001,0.043333333333333,0.7779772591262657,Wide,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.5833333333333334,60,401149.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RML,EQ,RANE (MADRAS) LIMITED,820.05,838.8,795.3,826.7,11075,8994674.15,20260309,820.2666666666668,817.05,823.4833333333336,823.4833333333336,817.05,6.433333333333621,0.7781944276440813,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.85,60,6316955.925,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HILTON,EQ,HILTON METAL FORGING LTD,17.17,17.2,16.62,17.11,131973,2244770.67,20260309,16.976666666666667,16.91,17.043333333333333,17.043333333333333,16.91,0.1333333333333328,0.7792713812585206,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6166666666666667,60,3664246.35,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURAKSHA,EQ,SURAKSHA DIAGNOSTIC LTD,258.05,265.0,250.0,260.55,18905,4854980.8,20260309,258.51666666666665,257.5,259.5333333333333,259.5333333333333,257.5,2.033333333333303,0.78040043497728,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7833333333333333,60,4614430.574999999,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FORCEMOT,EQ,FORCE MOTORS LIMITED,20955.0,20955.0,19860.0,20650.0,130881,2676412585.0,20260309,20488.33333333333,20407.5,20569.166666666664,20569.166666666664,20407.5,161.66666666666424,0.7828894269572118,Wide,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.6,60,1655824567.5,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RADAAN,EQ,RADAAN MEDIAWORKS (I) LTD,3.0,3.03,2.86,2.98,46369,136387.23,20260309,2.9566666666666666,2.945,2.9683333333333333,2.9683333333333333,2.945,0.0233333333333334,0.7829977628635378,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4333333333333333,60,106469.945,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
UNIENTER,EQ,UNIPHOS ENTERPRISES LTD,103.0,103.0,98.0,101.7,8016,798007.42,20260309,100.9,100.5,101.29999999999998,101.29999999999998,100.5,0.799999999999983,0.7866273352998849,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.65,60,822534.105,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LUMAXTECH,EQ,LUMAX AUTO TECH LTD,1480.0,1489.4,1429.1,1476.7,458299,668330235.5,20260309,1465.0666666666666,1459.25,1470.8833333333332,1470.8833333333332,1459.25,11.633333333333212,0.7877926006184879,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.5166666666666667,60,314071730.35,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AGARIND,EQ,AGARWAL INDS CORP LTD.,452.0,464.6,437.5,456.45,102982,46825237.1,20260309,452.85,451.05,454.6499999999999,454.6499999999999,451.05,3.599999999999909,0.7886953664147024,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7166666666666667,60,11341071.775,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BAJAJELEC,EQ,BAJAJ ELECT.LTD,354.25,359.95,341.55,354.95,142001,50136247.1,20260309,352.15000000000003,350.75,353.55000000000007,353.55000000000007,350.75,2.800000000000068,0.7888434990843972,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8833333333333333,60,36803417.275,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NAUKRI,EQ,INFO EDGE (I) LTD,966.0,987.0,948.4,979.3,1324838,1287451979.2,20260309,971.5666666666666,967.7,975.4333333333332,975.4333333333332,967.7,7.733333333333121,0.7896797031893313,Wide,Bullish,Above CPR,Cash Only,Consumer Services,False,False,0.8333333333333334,60,1425641195.3,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ADOR,EQ,ADOR WELDING LTD,999.2,999.2,952.0,987.3,12739,12505596.9,20260309,979.5,975.6,983.4,983.4,975.6,7.799999999999954,0.7900334244910316,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.85,60,10448095.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MANAPPURAM,EQ,MANAPPURAM FINANCE LTD,255.0,257.9,249.7,256.85,5806106,1478257872.35,20260309,254.8166666666667,253.8,255.8333333333334,255.8333333333334,253.8,2.0333333333334167,0.7916423333982544,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.7666666666666667,60,1169138716.275,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SAMHI,EQ,SAMHI HOTELS LIMITED,146.0,147.99,141.99,146.74,1231898,179695409.96,20260309,145.57333333333335,144.99,146.1566666666667,146.1566666666667,144.99,1.1666666666666856,0.7950570169460852,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.75,60,113359557.305,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SOTL,EQ,SAVITA OIL TECHNOLO. LTD,335.0,349.3,332.55,345.05,41369,14088843.05,20260309,342.3,340.925,343.675,343.675,340.925,2.75,0.7969859440660773,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8166666666666667,60,6352385.6,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TRUALT,EQ,TRUALT BIOENERGY LIMITED,362.0,376.5,357.0,371.2,127964,46952471.85,20260309,368.23333333333335,366.75,369.7166666666667,369.7166666666667,366.75,2.966666666666697,0.7992097701149506,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,60,57689837.5,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHIVATEX,EQ,SHIVA TEXYARN LIMITED,149.5,149.7,145.06,149.17,634,94104.44,20260309,147.97666666666666,147.38,148.57333333333332,148.57333333333332,147.38,1.193333333333328,0.7999821233045037,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,60,425846.58,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KECL,EQ,KIRLOSKAR ELECTRIC CO LTD,80.0,81.2,78.0,80.57,196890,15614763.53,20260309,79.92333333333333,79.6,80.24666666666667,80.24666666666667,79.6,0.6466666666666754,0.8026147035704052,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7166666666666667,60,13617762.23,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PARAGMILK,EQ,PARAG MILK FOODS LTD.,194.5,197.0,190.0,195.87,695441,134523018.79,20260309,194.29,193.5,195.08,195.08,193.5,1.579999999999984,0.8066574768979343,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5166666666666667,60,164020683.225,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SANOFICONR,EQ,SANOFI CONS HEALTHC IND L,4343.1,4490.0,4250.1,4423.7,24312,106227207.5,20260309,4387.933333333333,4370.05,4405.816666666667,4405.816666666667,4370.05,35.766666666666424,0.8085237847653871,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8666666666666667,60,13705896.7,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VIJAYA,EQ,VIJAYA DIAGNOSTIC CEN LTD,956.0,956.0,914.4,946.7,80527,75445097.2,20260309,939.0333333333334,935.2,942.8666666666668,942.8666666666668,935.2,7.6666666666667425,0.8098306397662134,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.95,60,87279293.35,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PDMJEPAPER,EQ,PUDUMJEE PAPER PRO. LTD,73.0,76.4,73.0,75.62,94031,7049287.54,20260309,75.00666666666667,74.7,75.31333333333335,75.31333333333335,74.7,0.6133333333333439,0.8110729084016715,Wide,Bullish,Above CPR,Cash Only,Paper & Packaging,False,False,0.8,60,6705624.385,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PNGSREVA,EQ,PNGS REVA DIAMOND JEWEL L,375.0,400.0,363.2,386.3,203958,76740364.1,20260309,383.1666666666667,381.6,384.73333333333335,384.73333333333335,381.6,3.1333333333333258,0.8111139874018446,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.25,4,273547310.725,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
STLTECH,EQ,STERLITE TECHNOLOGIES LTD,176.0,179.24,165.0,174.24,8705783,1501741361.52,20260309,172.82666666666668,172.12,173.53333333333336,173.53333333333336,172.12,1.413333333333355,0.8111417202326419,Wide,Bullish,Above CPR,Cash Only,Telecom Cables,False,False,0.6,60,224276370.235,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PNBHOUSING,EQ,PNB HOUSING FIN LTD.,763.0,763.0,729.6,755.5,1644141,1218041605.75,20260309,749.3666666666667,746.3,752.4333333333334,752.4333333333334,746.3,6.133333333333439,0.8118243988528709,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.8333333333333334,60,802669338.725,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PVRINOX,EQ,PVR INOX LIMITED,1002.9,1029.0,982.2,1018.0,581689,583014128.8,20260309,1009.7333333333332,1005.6,1013.8666666666664,1013.8666666666664,1005.6,8.266666666666424,0.8120497707923795,Wide,Bullish,Above CPR,Cash Only,Media Entertainment & Publication,False,False,0.8166666666666667,60,373451608.35,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IXIGO,EQ,LE TRAVENUES TECHNOLOGY L,165.0,168.29,163.02,167.7,806011,134224972.79,20260309,166.33666666666667,165.655,167.01833333333337,167.01833333333337,165.655,1.363333333333344,0.8129596501689589,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.65,60,315756077.04999995,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SJS,EQ,SJS ENTERPRISES LIMITED,1596.9,1609.9,1550.0,1599.5,153846,242174349.3,20260309,1586.4666666666665,1579.95,1592.983333333333,1592.983333333333,1579.95,13.033333333332848,0.8148379701989903,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6833333333333333,60,172960362.2,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
