TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
2026-08-13,2026-08-13,CM,NSE,STK,762961,INE405A01021,ULTRAMAR,EQ,,,,,ULTRAMARINE & PIGMENTS L,397.8,401.15,386.05,399.85,400.35,395.9,,399.86,,,89786,35540407.0,5411,F1,1,,,,,,Cash Only,395.6833333333334,393.6,397.7666666666668,397.7666666666668,393.6,4.166666666666743,1.0420574382060128,Wide,Bullish,Above CPR,False,False,Diversified,0.9322033898305084,59,7164024.05,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,6705,INE982J01020,PAYTM,EQ,,,,,ONE 97 COMMUNICATIONS LTD,1610.2,1649.5,1597.7,1649.5,1649.5,1610.0,,1649.36,,,3077608,5007293997.5,74604,F1,1,,,,,,F&O + Cash,1632.2333333333331,1623.6,1640.8666666666668,1640.8666666666668,1623.6,17.26666666666688,1.046781853086807,Wide,Bullish,Above CPR,False,False,Financial Services,0.847457627118644,59,3330196358.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,16795,INE877I01016,ARCHIDPLY,EQ,,,,,ARCHIDPLY IND. LTD,90.3,92.99,89.7,92.81,92.99,92.2,,92.81,,,18605,1701999.05,190,F1,1,,,,,,Cash Only,91.83333333333331,91.345,92.32166666666666,92.32166666666666,91.345,0.9766666666666596,1.0523291311999348,Wide,Bullish,Above CPR,False,False,Diversified,0.7796610169491526,59,621225.32,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,19646,INE03EI01018,MAXESTATES,EQ,,,,,MAX ESTATES LIMITED,425.95,445.0,420.2,439.55,442.0,420.65,,439.54,,,222307,97020047.95,9792,F1,1,,,,,,Cash Only,434.9166666666667,432.6,437.23333333333335,437.23333333333335,432.6,4.633333333333326,1.054108368407081,Wide,Bullish,Above CPR,False,False,Real Estate & Infra,0.8813559322033898,59,22336469.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,24385,INE725L01011,KARMAENG,EQ,,,,,KARMA ENERGY LIMITED,41.9,41.9,39.22,41.22,41.3,39.45,,41.08,,,3826,155743.68,115,F1,1,,,,,,Cash Only,40.78,40.56,41.0,41.0,40.56,0.4399999999999977,1.0674429888403634,Wide,Bullish,Above CPR,False,False,Diversified,0.6779661016949152,59,184765.48,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,25780,INE702C01027,APLAPOLLO,EQ,,,,,APL APOLLO TUBES LTD,1990.9,2073.0,1989.4,2064.3,2064.3,1997.1,,2064.24,,,825819,1688350142.3,33596,F1,1,,,,,,F&O + Cash,2042.2333333333336,2031.2,2053.266666666668,2053.266666666668,2031.2,22.066666666667288,1.068966074052574,Wide,Bullish,Above CPR,False,False,Capital Goods,0.9322033898305084,59,1007656730.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,10990,INE944F01028,RADICO,EQ,,,,,RADICO KHAITAN LTD,4533.0,4675.2,4525.2,4675.2,4675.2,4533.0,,4675.18,,,400827,1849331976.4,30675,F1,1,,,,,,F&O + Cash,4625.2,4600.2,4650.2,4650.2,4600.2,50.0,1.0694729637234772,Wide,Bullish,Above CPR,False,False,Fast Moving Consumer Goods,0.9491525423728814,59,1079211046.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11813,INE498B01024,SHOPERSTOP,EQ,,,,,SHOPPERS STOP LIMITED,420.9,428.95,412.95,427.9,428.0,423.9,,427.9,,,55613,23544878.15,3490,F1,1,,,,,,Cash Only,423.26666666666665,420.95,425.5833333333333,425.5833333333333,420.95,4.633333333333326,1.0828075095427263,Wide,Bullish,Above CPR,False,False,Diversified,0.847457627118644,59,16650090.8,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,104,INE932X01026,SHAREINDIA,EQ,,,,,SHARE IND. SECURITIES LTD,165.99,175.0,165.99,173.31,172.0,165.72,,173.31,,,683125,116865885.66,7285,F1,1,,,,,,Cash Only,171.4333333333333,170.495,172.3716666666666,172.3716666666666,170.495,1.8766666666666083,1.0828380743561297,Wide,Bullish,Above CPR,False,False,Diversified,0.8305084745762712,59,73290162.82,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,758115,INE0J5801029,JSLL,EQ,,,,,JEENA SIKHO LIFECARE LTD,515.5,532.4,509.0,529.35,529.0,511.5,,529.34,,,553148,288289226.1,18748,F1,1,,,,,,Cash Only,523.5833333333334,520.7,526.4666666666667,526.4666666666667,520.7,5.766666666666652,1.0893863543339286,Wide,Bullish,Above CPR,False,False,Diversified,0.6949152542372882,59,333124309.15,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,22663,INE953L01027,JSFB,EQ,,,,,JANA SMALL FIN BANK LTD,546.4,581.0,542.55,571.15,569.05,546.35,,571.15,,,1193623,676863556.5,33533,F1,1,,,,,,Cash Only,564.9,561.775,568.025,568.025,561.775,6.25,1.0942834631883045,Wide,Bullish,Above CPR,False,False,Diversified,0.8983050847457628,59,276651912.6,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,762633,INE928C01010,DAICHI,EQ,,,,,DAI-ICHI KARKARIA LTD.,319.95,326.8,310.05,323.75,326.8,311.25,,323.52,,,6758,2172837.85,96,F1,1,,,,,,Cash Only,320.2,318.425,321.975,321.975,318.425,3.5499999999999545,1.0965250965250826,Wide,Bullish,Above CPR,False,False,Diversified,0.6666666666666666,27,1631443.79,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,760715,INE115S01010,HALDER,EQ,,,,,HALDER VENTURE LIMITED,275.1,289.0,273.0,285.71,289.0,275.08,,286.0,,,32728,9228074.14,286,F1,1,,,,,,Cash Only,282.57,281.0,284.14,284.14,281.0,3.1399999999999864,1.099016485247274,Wide,Bullish,Above CPR,False,False,Diversified,0.7068965517241379,58,6417750.119999999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,756324,INE0FFK01017,NPST,EQ,,,,,NETWORK PEOPLE SRV TECH L,1567.4,1686.9,1530.1,1635.5,1645.0,1537.2,,1635.98,,,152470,250446597.9,13743,F1,1,,,,,,Cash Only,1617.5,1608.5,1626.5,1626.5,1608.5,18.0,1.1005808621216755,Wide,Bullish,Above CPR,False,False,Diversified,0.7796610169491526,59,48066096.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18423,INE05CZ01011,RATNAVEER,EQ,,,,,RATNAVEER PRECISION ENG L,212.38,223.75,208.93,220.0,219.94,210.01,,220.0,,,10124724,2214789330.65,65098,F1,1,,,,,,Cash Only,217.56000000000003,216.34,218.7800000000001,218.7800000000001,216.34,2.4400000000000546,1.1090909090909338,Wide,Bullish,Above CPR,False,False,Diversified,0.7627118644067796,59,186222696.07,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,13091,INE184H01027,EKC,EQ,,,,,EVEREST KANTO CYLINDERLTD,112.6,117.0,111.98,116.45,116.26,112.19,,116.45,,,474627,54845326.34,5092,F1,1,,,,,,Cash Only,115.14333333333332,114.49,115.79666666666664,115.79666666666664,114.49,1.3066666666666436,1.1220838700443485,Wide,Bullish,Above CPR,False,False,Diversified,0.864406779661017,59,19712047.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,14314,INE592B01024,TTL,EQ,,,,,T T LIMITED,5.99,6.3,5.89,6.2,6.24,5.92,,6.17,,,145844,890078.6,283,F1,1,,,,,,Cash Only,6.13,6.095,6.165,6.165,6.095,0.0700000000000002,1.129032258064521,Wide,Bullish,Above CPR,False,False,Diversified,0.7796610169491526,59,558283.63,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,4749,INE111A01025,CONCOR,EQ,,,,,CONTAINER CORP OF IND LTD,514.65,535.5,513.7,533.65,533.65,512.05,,533.65,,,4783981,2535017656.85,71701,F1,1,,,,,,F&O + Cash,527.6166666666667,524.6,530.6333333333333,530.6333333333333,524.6,6.033333333333303,1.130578718885656,Wide,Bullish,Above CPR,False,False,Services,0.9491525423728814,59,753011258.45,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,17271,INE602W01027,SENCO,EQ,,,,,SENCO GOLD LIMITED,342.2,353.7,338.05,351.9,351.9,345.65,,351.9,,,2618964,904753261.75,45866,F1,1,,,,,,Cash Only,347.8833333333334,345.875,349.8916666666668,349.8916666666668,345.875,4.016666666666765,1.1414227526759777,Wide,Bullish,Above CPR,False,False,Consumer Jewelry,0.864406779661017,59,351302732.1,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,12749,INE0B1K01014,DJML,EQ,,,,,DJ MEDIAPRINT & LOG LTD,103.1,106.99,98.8,104.69,105.9,103.58,,104.67,,,321018,33041934.47,3188,F1,1,,,,,,Cash Only,103.49333333333334,102.895,104.09166666666668,104.09166666666668,102.895,1.1966666666666868,1.1430572802241732,Wide,Bullish,Above CPR,False,False,Diversified,0.7288135593220338,59,44376184.26,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,21484,INE577L01016,STEL,EQ,,,,,STEL HOLDINGS LIMITED,538.0,565.95,535.55,560.4,560.5,538.95,,559.87,,,3048,1679402.5,168,F1,1,,,,,,Cash Only,553.9666666666667,550.75,557.1833333333334,557.1833333333334,550.75,6.433333333333394,1.1479895312871868,Wide,Bullish,Above CPR,False,False,Diversified,0.8305084745762712,59,1809408.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,20242,INE093I01010,OBEROIRLTY,EQ,,,,,OBEROI REALTY LIMITED,1797.9,1852.1,1776.3,1846.0,1846.0,1799.9,,1846.0,,,824579,1502916270.7,27114,F1,1,,,,,,F&O + Cash,1824.8,1814.2,1835.4,1835.4,1814.2,21.200000000000276,1.1484290357529945,Wide,Bullish,Above CPR,False,False,Realty,0.9661016949152542,59,595553945.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11566,INE0A1101019,DCI,EQ,,,,,DC INFOTECH AND COMUN LTD,352.95,370.0,350.0,366.35,367.0,352.2,,366.36,,,15794,5733031.45,642,F1,1,,,,,,Cash Only,362.1166666666666,360.0,364.2333333333332,364.2333333333332,360.0,4.233333333333235,1.1555434238660391,Wide,Bullish,Above CPR,False,False,Diversified,0.7916666666666666,24,9520764.05,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,17351,INE498E01010,SALONA,EQ,,,,,SALONA COTSPIN LTD.,248.07,259.9,247.91,258.4,258.0,254.95,,258.93,,,216,55503.84,48,F1,1,,,,,,Cash Only,255.4033333333333,253.905,256.90166666666664,256.90166666666664,253.905,2.9966666666666697,1.1597007223942222,Wide,Bullish,Above CPR,False,False,Diversified,0.7457627118644068,59,101523.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,16045,INE689W01016,PRINCEPIPE,EQ,,,,,PRINCE PIPES FITTINGS LTD,268.5,284.9,268.5,281.6,282.5,269.6,,281.59,,,523984,146817107.35,9478,F1,1,,,,,,Cash Only,278.3333333333333,276.7,279.96666666666664,279.96666666666664,276.7,3.2666666666666515,1.1600378787878731,Wide,Bullish,Above CPR,False,False,Building Materials & Pipes,0.9152542372881356,59,62539096.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,7603,INE925R01014,CMSINFO,EQ,,,,,CMS INFO SYSTEMS LIMITED,256.5,268.0,254.6,265.95,266.3,255.6,,265.94,,,577184,152246648.1,15890,F1,1,,,,,,Cash Only,262.85,261.3,264.3999999999999,264.3999999999999,261.3,3.099999999999909,1.1656326377138218,Wide,Bullish,Above CPR,False,False,Information Technology,0.9491525423728814,59,124706158.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,9288,INE00Z501029,KRITIKA,EQ,,,,,KRITIKA WIRES LIMITED,5.52,5.74,5.48,5.71,5.65,5.53,,5.71,,,151936,851329.01,415,F1,1,,,,,,Cash Only,5.6433333333333335,5.61,5.676666666666667,5.676666666666667,5.61,0.0666666666666664,1.1675423234092197,Wide,Bullish,Above CPR,False,False,Diversified,0.8983050847457628,59,633688.77,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,2307,INE577A01027,MUNJALSHOW,EQ,,,,,MUNJAL SHOWA LTD,133.33,141.89,133.33,140.08,140.72,132.39,,140.08,,,465783,64837947.93,4613,F1,1,,,,,,Cash Only,138.43333333333337,137.61,139.25666666666672,139.25666666666672,137.61,1.6466666666667038,1.1755187511898226,Wide,Bullish,Above CPR,False,False,Diversified,1.0,59,4534622.19,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,5748,INE136B01020,CYIENT,EQ,,,,,CYIENT LIMITED,843.2,885.0,843.2,879.65,879.0,840.5,,879.63,,,782252,684077727.9,37359,F1,1,,,,,,Cash Only,869.2833333333333,864.1,874.4666666666666,874.4666666666666,864.1,10.36666666666656,1.178499024233111,Wide,Bullish,Above CPR,False,False,Information Technology,0.9830508474576272,59,280702212.65,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,4548,INE610B01024,GUJRAFFIA,EQ,,,,,GUJARAT RAFFIA INDUST LTD,42.6,44.95,41.0,43.75,43.75,41.98,,43.75,,,20736,895260.29,263,F1,1,,,,,,Cash Only,43.23333333333333,42.975,43.49166666666665,43.49166666666665,42.975,0.5166666666666515,1.1809523809523463,Wide,Bullish,Above CPR,False,False,Diversified,0.6271186440677966,59,117895.43,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,8132,INE791A01024,BLBLIMITED,EQ,,,,,BLB LIMITED,15.9,16.12,15.45,16.07,15.95,16.12,,16.07,,,87213,1384998.7,257,F1,1,,,,,,Cash Only,15.88,15.785,15.975,15.975,15.785,0.1900000000000012,1.1823273179838287,Wide,Bullish,Above CPR,False,False,Diversified,0.7358490566037735,53,826062.12,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,22347,INE155Z01011,MACPOWER,EQ,,,,,MACPOWER CNC MACHINES LTD,1726.6,1764.4,1666.1,1746.3,1752.1,1726.3,,1746.3,,,23189,39957938.4,2704,F1,1,,,,,,Cash Only,1725.6,1715.25,1735.9500000000005,1735.9500000000005,1715.25,20.700000000000276,1.1853633396323813,Wide,Bullish,Above CPR,False,False,Power & Utilities,0.6949152542372882,59,36623584.6,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,811,INE499A01024,DCMSHRIRAM,EQ,,,,,DCM SHRIRAM LIMITED,992.0,1014.8,969.1,1010.0,1009.0,993.7,,1010.04,,,197635,196259075.1,18207,F1,1,,,,,,Cash Only,997.9666666666668,991.95,1003.9833333333332,1003.9833333333332,991.95,12.033333333333305,1.1914191419141884,Wide,Bullish,Above CPR,False,False,Diversified,0.9322033898305084,59,49834622.7,Outside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,2229,INE832A01018,MODIRUBBER,EQ,,,,,MODI RUBBER LTD,120.85,121.13,113.3,119.36,120.0,120.85,,119.43,,,5078,595658.95,206,F1,1,,,,,,Cash Only,117.93,117.215,118.645,118.645,117.215,1.4300000000000068,1.1980563002681022,Wide,Bullish,Above CPR,False,False,Diversified,0.9491525423728814,59,237651.66,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,193,INE034A01011,ARVIND,EQ,,,,,ARVIND LIMITED,532.15,562.8,528.3,555.65,557.0,566.85,,555.65,,,1106663,607900330.5,45449,F1,1,,,,,,Cash Only,548.9166666666666,545.55,552.2833333333333,552.2833333333333,545.55,6.7333333333333485,1.2117939950208494,Wide,Bullish,Above CPR,False,False,Diversified,0.8983050847457628,59,322148318.5,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,14602,INE855C01023,WEBELSOLAR,EQ,,,,,WEBSOL ENERGY SYSTEM LTD,85.29,87.75,83.26,87.1,87.0,85.29,,87.11,,,3828651,328661086.95,25998,F1,1,,,,,,Cash Only,86.03666666666668,85.505,86.56833333333336,86.56833333333336,85.505,1.063333333333361,1.2208189820130435,Wide,Bullish,Above CPR,False,False,Power & Utilities,0.8813559322033898,59,205613824.13,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,762844,INE722B01019,PRAVEG,EQ,,,,,PRAVEG LTD.,265.0,280.0,265.0,277.6,277.0,272.1,,277.57,,,22820,6298259.8,828,F1,1,,,,,,Cash Only,274.2,272.5,275.9,275.9,272.5,3.3999999999999773,1.2247838616714617,Wide,Bullish,Above CPR,False,False,Diversified,0.7796610169491526,59,15621942.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,761670,INE05TO01019,AEROPLANE,EQ,,,,,AMIR CHAND JAG KUM (E) L,183.63,192.81,182.86,191.36,191.45,183.63,,191.36,,,813251,153655601.66,5045,F1,1,,,,,,Cash Only,189.01,187.835,190.185,190.185,187.835,2.349999999999966,1.228051839464865,Wide,Bullish,Above CPR,False,False,Diversified,0.5263157894736842,19,99396269.92,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,5049,INE227W01023,CLEAN,EQ,,,,,CLEAN SCIENCE & TECH LTD,804.9,838.8,803.0,836.35,836.3,804.9,,836.37,,,883392,730946765.25,36921,F1,1,,,,,,Cash Only,826.0500000000001,820.9,831.2000000000002,831.2000000000002,820.9,10.300000000000182,1.2315418186166296,Wide,Bullish,Above CPR,False,False,Chemicals,0.9830508474576272,59,140421569.05,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,9020,INE098201036,VCL,EQ,,,,,VAXTEX COTFAB LIMITED,1.61,1.61,1.55,1.61,1.61,1.54,,1.61,,,649695,1044573.22,172,F1,1,,,,,,Cash Only,1.59,1.58,1.6,1.6,1.58,0.02,1.2422360248447215,Wide,Bullish,Above CPR,False,False,Diversified,0.5932203389830508,59,338735.31,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11403,INE511C01022,POONAWALLA,EQ,,,,,POONAWALLA FINCORP LTD,481.8,505.0,481.65,502.7,503.5,484.1,,502.67,,,2426507,1204121438.1,51698,F1,1,,,,,,Cash Only,496.45,493.325,499.575,499.575,493.325,6.25,1.2432862542271732,Wide,Bullish,Above CPR,False,False,Financial Services,0.9491525423728814,59,555848543.15,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,5911,INE045601023,PARAS,EQ,,,,,PARAS DEF AND SPCE TECH L,1282.0,1354.1,1280.1,1342.2,1346.5,1280.7,,1342.15,,,1643001,2170146389.8,59561,F1,1,,,,,,Cash Only,1325.4666666666665,1317.1,1333.833333333333,1333.833333333333,1317.1,16.73333333333312,1.2467093826056563,Wide,Bullish,Above CPR,False,False,Diversified,0.7457627118644068,59,2089014507.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
