SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,54.5,56.4,54.5,55.45,13167,734111.52,20260529,55.45000000000001,55.45,55.45000000000002,55.45000000000002,55.45,1.4210854715202004e-14,2.5628232128407585e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,511615.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AYMSYNTEX,EQ,AYM SYNTEX LIMITED,234.1,234.1,214.68,225.48,31430,7010033.76,20260529,224.75333333333333,224.39,225.11666666666667,225.11666666666667,224.39,0.7266666666666879,0.3222754420199964,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,8029302.21,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SKYGOLD,EQ,SKY GOLD AND DIAMONDS LTD,520.0,541.95,495.0,521.0,5421533,2857475638.9,20260529,519.3166666666667,518.475,520.1583333333334,520.1583333333334,518.475,1.683333333333394,0.3230966090851044,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,322019184.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LGEINDIA,EQ,LG ELECTRONICS INDIA LTD,1533.0,1533.0,1500.0,1523.9,618907,937892129.0,20260529,1518.9666666666665,1516.5,1521.433333333333,1521.433333333333,1516.5,4.933333333332939,0.3237307784850016,Moderate,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,0.5,6,743810342.5,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VLSFINANCE,EQ,VLS FINANCE LTD,227.95,234.0,222.23,229.23,41006,9357643.52,20260529,228.48666666666668,228.115,228.85833333333332,228.85833333333332,228.115,0.7433333333333394,0.3242740188166206,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.5,6,3153647.12,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SERVOTECH,EQ,SERVOTECH REN POW SYS LTD,93.19,101.75,92.32,97.51,5375812,526678891.06,20260529,97.19333333333331,97.035,97.35166666666666,97.35166666666666,97.035,0.3166666666666629,0.3247530167845994,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.1666666666666666,6,132606801.355,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PARASPETRO,EQ,PARAS PETROFILS LTD.,1.92,2.1,1.92,2.02,194035,388941.16,20260529,2.013333333333333,2.01,2.0166666666666666,2.0166666666666666,2.01,0.0066666666666668,0.3300330033003377,Moderate,Bullish,Above CPR,Cash Only,Energy & Oil/Gas,False,False,0.3333333333333333,6,282306.065,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIMKEN,EQ,TIMKEN INDIA LTD.,3610.0,3644.5,3580.0,3630.4,48935,177568200.4,20260529,3618.3,3612.25,3624.35,3624.35,3612.25,12.099999999999454,0.3332966064345376,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.6666666666666666,6,212244406.2,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BFUTILITIE,EQ,BF UTILITIES LIMITED,560.2,589.3,542.5,568.75,148995,84114053.2,20260529,566.85,565.9,567.8000000000001,567.8000000000001,565.9,1.900000000000091,0.3340659340659501,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,32140052.525,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BVCL,EQ,BARAK VALLEY CEM. LTD.,42.92,43.88,42.0,43.16,11289,486411.43,20260529,43.01333333333333,42.94,43.08666666666666,43.08666666666666,42.94,0.1466666666666611,0.3398208217485199,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,541458.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KELLTONTEC,EQ,KELLTON TECH SOL LTD,16.76,16.94,16.15,16.63,4104739,67923154.66,20260529,16.573333333333334,16.545,16.601666666666667,16.601666666666667,16.545,0.0566666666666648,0.3407496492282915,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,61970281.635,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TMB,EQ,TAMILNAD MERCA BANK LTD,679.05,700.0,678.0,692.55,334883,231223914.8,20260529,690.1833333333334,689.0,691.3666666666668,691.3666666666668,689.0,2.366666666666788,0.3417322455659213,Moderate,Bullish,Above CPR,Cash Only,Banking,False,False,0.5,6,86677800.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHAKTIPUMP,EQ,SHAKTI PUMPS (I) LTD,510.0,535.3,508.8,524.75,1358849,716005847.7,20260529,522.9499999999999,522.05,523.8499999999999,523.8499999999999,522.05,1.7999999999999543,0.3430204859456797,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,224123509.225,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHRIPISTON,EQ,SHRIRAM PIST. & RING LTD,3274.8,3472.0,3274.8,3391.0,92354,315217144.6,20260529,3379.2666666666664,3373.4,3385.1333333333328,3385.1333333333328,3373.4,11.733333333332666,0.346013958517625,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,102824221.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SSDL,EQ,SARASWATI SAREE DEPOT LTD,61.34,63.0,59.02,61.33,31947,1965078.64,20260529,61.116666666666674,61.010000000000005,61.22333333333334,61.22333333333334,61.010000000000005,0.2133333333333382,0.3478449915756371,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,865963.78,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD,260.85,263.55,255.0,260.65,30707,7990333.1,20260529,259.7333333333333,259.275,260.1916666666666,260.1916666666666,259.275,0.9166666666666288,0.3516848903382424,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,13091371.175,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NRL,EQ,NUPUR RECYCLERS LIMITED,64.9,68.5,64.11,66.66,674920,44653506.69,20260529,66.42333333333333,66.305,66.54166666666666,66.54166666666666,66.305,0.2366666666666503,0.3550355035503306,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,13579219.975,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IREDA,EQ,INDIAN RENEWABLE ENERGY,131.0,135.5,129.57,133.25,31424380,4169228042.92,20260529,132.77333333333334,132.535,133.01166666666668,133.01166666666668,132.535,0.4766666666666879,0.3577235772357883,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.8333333333333334,6,675755483.155,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD,309.7,315.0,309.7,314.05,15042,4692258.7,20260529,312.9166666666667,312.35,313.4833333333333,313.4833333333333,312.35,1.1333333333333258,0.3608767181446667,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,5111091.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,39.7,42.88,39.65,41.49,326178767,13584724123.46,20260529,41.34,41.265,41.415000000000006,41.415000000000006,41.265,0.1500000000000056,0.3615328994938676,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.5,6,3637386169.265,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SOTL,EQ,SAVITA OIL TECHNOLO. LTD,424.4,450.35,416.35,435.8,164542,72134544.2,20260529,434.1666666666667,433.35,434.98333333333335,434.98333333333335,433.35,1.6333333333333258,0.374789658864921,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,28427855.475,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LAL,EQ,LORENZINI APPARELS LTD,6.91,7.19,6.91,7.09,61429,433648.97,20260529,7.0633333333333335,7.050000000000001,7.076666666666666,7.076666666666666,7.050000000000001,0.0266666666666655,0.3761165961447885,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,379313.39,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NITIRAJ,EQ,NITIRAJ ENGINEERS LTD,195.05,196.0,190.25,194.24,993,193013.05,20260529,193.49666666666667,193.125,193.8683333333333,193.8683333333333,193.125,0.7433333333333394,0.3826880834706236,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,191223.685,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AVAILFC,EQ,AVAILABLE FINANCE LTD.,157.0,160.99,157.0,159.92,2072,330210.64,20260529,159.3033333333333,158.995,159.61166666666662,159.61166666666662,158.995,0.6166666666666174,0.3856094714023371,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,439927.93,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FLEXITUFF,EQ,FLEXITUFF VENTURES INT L,6.96,7.0,6.7,6.89,11526,79866.41,20260529,6.863333333333333,6.85,6.876666666666667,6.876666666666667,6.85,0.0266666666666672,0.3870343492985092,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3333333333333333,6,65096.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LOTUSEYE,EQ,LOTUS EYE HOSP & INST L,107.6,109.85,106.01,108.57,5834,629521.01,20260529,108.14333333333332,107.93,108.35666666666664,108.35666666666664,107.93,0.4266666666666481,0.3929876270301631,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,451643.975,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EMAMIPAP,EQ,EMAMI PAPER MILLS LIMITED,84.19,88.8,84.19,87.01,229021,19955580.81,20260529,86.66666666666667,86.495,86.83833333333334,86.83833333333334,86.495,0.3433333333333337,0.3945906600773861,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,1174887.875,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ULTRAMAR,EQ,ULTRAMARINE & PIGMENTS L,406.1,407.95,399.2,406.0,32366,13079784.75,20260529,404.3833333333334,403.575,405.1916666666668,405.1916666666668,403.575,1.616666666666788,0.3981937602627556,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,8248743.300000001,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WILLAMAGOR,EQ,WILLIAMSON MAGOR,28.12,28.5,27.1,27.97,2258,62063.66,20260529,27.856666666666666,27.8,27.91333333333333,27.91333333333333,27.8,0.1133333333333297,0.4051960433797988,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,56300.34,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NEAGI,EQ,NEELAMALAI AGRO INDS. L,3250.0,3290.0,3250.0,3290.0,23,74790.0,20260529,3276.6666666666665,3270.0,3283.333333333333,3283.333333333333,3270.0,13.33333333333303,0.4052684903748641,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8,5,67334.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DEEPAKFERT,EQ,DEEPAK FERTILIZERS & PETR,1344.2,1458.8,1344.2,1410.1,828721,1186602963.5,20260529,1404.3666666666668,1401.5,1407.2333333333336,1407.2333333333336,1401.5,5.733333333333576,0.4065905491336484,Moderate,Bullish,Above CPR,Cash Only,Chemicals,False,False,0.3333333333333333,6,852019266.7,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NURECA,EQ,NURECA LIMITED,274.95,287.05,272.4,281.45,17255,4842496.5,20260529,280.3,279.725,280.875,280.875,279.725,1.1499999999999773,0.4085983300763821,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,1478202.5499999998,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BIKAJI,EQ,BIKAJI FOODS INTERN LTD,650.0,655.0,636.8,650.05,434589,282299453.2,20260529,647.2833333333333,645.9,648.6666666666666,648.6666666666666,645.9,2.7666666666666515,0.4256082865420585,Moderate,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,False,False,0.5,6,105832843.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MPSLTD,EQ,MPS LIMITED,1848.0,1870.0,1783.7,1838.9,11144,20363496.7,20260529,1830.8666666666668,1826.85,1834.8833333333337,1834.8833333333337,1826.85,8.033333333333758,0.4368553664328543,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,20865829.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLSE,EQ,BLS E-SERVICES LIMITED,220.01,223.3,217.69,221.96,508023,112629264.84,20260529,220.98333333333332,220.495,221.4716666666667,221.4716666666667,220.495,0.976666666666688,0.4400192226827751,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,79592338.925,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TSFINV,EQ,TSF INVESTMENTS LIMITED,404.5,412.4,400.0,408.9,130931,53388754.45,20260529,407.1,406.2,408.0,408.0,406.2,1.7999999999999543,0.4402054292002824,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,51746337.125,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STOVEKRAFT,EQ,STOVE KRAFT LIMITED,608.65,622.0,595.0,612.55,328567,200165521.95,20260529,609.85,608.5,611.2,611.2,608.5,2.700000000000045,0.440780344461684,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,109531677.325,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HAVISHA,EQ,SRI HAVISHA HOSP & INFR L,1.55,1.55,1.45,1.51,97904,147037.0,20260529,1.5033333333333332,1.5,1.5066666666666664,1.5066666666666664,1.5,0.0066666666666663,0.4415011037527401,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,59062.42,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
